digital_version_id,work_id,edition_id_if_known,provider,provider_record_id,canonical_landing_url,read_online_url,direct_file_url,api_url,repository_url,openiti_uri,archive_identifier,doi,handle,urn,iiif_manifest,format,file_size_if_known,page_count_if_known,volume_number,ocr_available,ocr_quality,searchable_text,table_of_contents_available,chapter_structure_available,checksum_if_provider_gives_it,reading_capability,viewer_strategy,download_capability,rights_status,local_storage_recommendation,language,subcorpus,status
0224QasimIbnSallam.NasikhWaMansukh.Shamela0037834-ara1,0224QasimIbnSallam.NasikhWaMansukh,ed_a9cca7fa,OpenITI / KITAB,Shamela0037834,https://github.com/OpenITI/RELEASE/blob/master/data/0224QasimIbnSallam/0224QasimIbnSallam.NasikhWaMansukh/0224QasimIbnSallam.NasikhWaMansukh.Shamela0037834-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0224QasimIbnSallam/0224QasimIbnSallam.NasikhWaMansukh/0224QasimIbnSallam.NasikhWaMansukh.Shamela0037834-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0224QasimIbnSallam/0224QasimIbnSallam.NasikhWaMansukh/0224QasimIbnSallam.NasikhWaMansukh.Shamela0037834-ara1,0224QasimIbnSallam.NasikhWaMansukh.Shamela0037834-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0224QasimIbnSallam.Silah.JK006959-ara1,0224QasimIbnSallam.Silah,NULL,OpenITI / KITAB,JK006959,https://github.com/OpenITI/RELEASE/blob/master/data/0224QasimIbnSallam/0224QasimIbnSallam.Silah/0224QasimIbnSallam.Silah.JK006959-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0224QasimIbnSallam/0224QasimIbnSallam.Silah/0224QasimIbnSallam.Silah.JK006959-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0224QasimIbnSallam/0224QasimIbnSallam.Silah/0224QasimIbnSallam.Silah.JK006959-ara1,0224QasimIbnSallam.Silah.JK006959-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0224QasimIbnSallam.Silah.Shamela0007052-ara1,0224QasimIbnSallam.Silah,ed_99a2aa0e,OpenITI / KITAB,Shamela0007052,https://github.com/OpenITI/RELEASE/blob/master/data/0224QasimIbnSallam/0224QasimIbnSallam.Silah/0224QasimIbnSallam.Silah.Shamela0007052-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0224QasimIbnSallam/0224QasimIbnSallam.Silah/0224QasimIbnSallam.Silah.Shamela0007052-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0224QasimIbnSallam/0224QasimIbnSallam.Silah/0224QasimIbnSallam.Silah.Shamela0007052-ara1,0224QasimIbnSallam.Silah.Shamela0007052-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0224QasimIbnSallam.Tuhur.Shamela0000262-ara1,0224QasimIbnSallam.Tuhur,ed_4c9e5498,OpenITI / KITAB,Shamela0000262,https://github.com/OpenITI/RELEASE/blob/master/data/0224QasimIbnSallam/0224QasimIbnSallam.Tuhur/0224QasimIbnSallam.Tuhur.Shamela0000262-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0224QasimIbnSallam/0224QasimIbnSallam.Tuhur/0224QasimIbnSallam.Tuhur.Shamela0000262-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0224QasimIbnSallam/0224QasimIbnSallam.Tuhur/0224QasimIbnSallam.Tuhur.Shamela0000262-ara1,0224QasimIbnSallam.Tuhur.Shamela0000262-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0225Anonymous.IdahLiAristutalisFiKhayrMahd.GRAR000067-ara1,0225Anonymous.IdahLiAristutalisFiKhayrMahd,ed_af5065cd,OpenITI / KITAB,GRAR000067,https://github.com/OpenITI/RELEASE/blob/master/data/0225Anonymous/0225Anonymous.IdahLiAristutalisFiKhayrMahd/0225Anonymous.IdahLiAristutalisFiKhayrMahd.GRAR000067-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0225Anonymous/0225Anonymous.IdahLiAristutalisFiKhayrMahd/0225Anonymous.IdahLiAristutalisFiKhayrMahd.GRAR000067-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0225Anonymous/0225Anonymous.IdahLiAristutalisFiKhayrMahd/0225Anonymous.IdahLiAristutalisFiKhayrMahd.GRAR000067-ara1,0225Anonymous.IdahLiAristutalisFiKhayrMahd.GRAR000067-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0225PseudoIbnMuqaffac.AdabSaghir.Shamela0007528BK1-ara1,0225PseudoIbnMuqaffac.AdabSaghir,ed_fcfcd934,OpenITI / KITAB,Shamela0007528BK1,https://github.com/OpenITI/RELEASE/blob/master/data/0225PseudoIbnMuqaffac/0225PseudoIbnMuqaffac.AdabSaghir/0225PseudoIbnMuqaffac.AdabSaghir.Shamela0007528BK1-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0225PseudoIbnMuqaffac/0225PseudoIbnMuqaffac.AdabSaghir/0225PseudoIbnMuqaffac.AdabSaghir.Shamela0007528BK1-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0225PseudoIbnMuqaffac/0225PseudoIbnMuqaffac.AdabSaghir/0225PseudoIbnMuqaffac.AdabSaghir.Shamela0007528BK1-ara1,0225PseudoIbnMuqaffac.AdabSaghir.Shamela0007528BK1-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0225PseudoIbnMuqaffac.AdabSaghir.Shamela0037540-ara1,0225PseudoIbnMuqaffac.AdabSaghir,ed_1435d3da,OpenITI / KITAB,Shamela0037540,https://github.com/OpenITI/RELEASE/blob/master/data/0225PseudoIbnMuqaffac/0225PseudoIbnMuqaffac.AdabSaghir/0225PseudoIbnMuqaffac.AdabSaghir.Shamela0037540-ara1.mARkdown,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0225PseudoIbnMuqaffac/0225PseudoIbnMuqaffac.AdabSaghir/0225PseudoIbnMuqaffac.AdabSaghir.Shamela0037540-ara1.mARkdown,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0225PseudoIbnMuqaffac/0225PseudoIbnMuqaffac.AdabSaghir/0225PseudoIbnMuqaffac.AdabSaghir.Shamela0037540-ara1.mARkdown,0225PseudoIbnMuqaffac.AdabSaghir.Shamela0037540-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0227IbnMansurKhurasani.Sunan.JK001473-ara1,0227IbnMansurKhurasani.Sunan,ed_c8c1fde1,OpenITI / KITAB,JK001473,https://github.com/OpenITI/RELEASE/blob/master/data/0227IbnMansurKhurasani/0227IbnMansurKhurasani.Sunan/0227IbnMansurKhurasani.Sunan.JK001473-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0227IbnMansurKhurasani/0227IbnMansurKhurasani.Sunan/0227IbnMansurKhurasani.Sunan.JK001473-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0227IbnMansurKhurasani/0227IbnMansurKhurasani.Sunan/0227IbnMansurKhurasani.Sunan.JK001473-ara1,0227IbnMansurKhurasani.Sunan.JK001473-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0227IbnMansurKhurasani.Sunan.ShamAY0033972-ara1,0227IbnMansurKhurasani.Sunan,ed_5ad222c9,OpenITI / KITAB,ShamAY0033972,https://github.com/OpenITI/RELEASE/blob/master/data/0227IbnMansurKhurasani/0227IbnMansurKhurasani.Sunan/0227IbnMansurKhurasani.Sunan.ShamAY0033972-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0227IbnMansurKhurasani/0227IbnMansurKhurasani.Sunan/0227IbnMansurKhurasani.Sunan.ShamAY0033972-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0227IbnMansurKhurasani/0227IbnMansurKhurasani.Sunan/0227IbnMansurKhurasani.Sunan.ShamAY0033972-ara1,0227IbnMansurKhurasani.Sunan.ShamAY0033972-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0227IbnMansurKhurasani.Sunan.ShamAY0038067-ara1,0227IbnMansurKhurasani.Sunan,ed_d0d4cb26,OpenITI / KITAB,ShamAY0038067,https://github.com/OpenITI/RELEASE/blob/master/data/0227IbnMansurKhurasani/0227IbnMansurKhurasani.Sunan/0227IbnMansurKhurasani.Sunan.ShamAY0038067-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0227IbnMansurKhurasani/0227IbnMansurKhurasani.Sunan/0227IbnMansurKhurasani.Sunan.ShamAY0038067-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0227IbnMansurKhurasani/0227IbnMansurKhurasani.Sunan/0227IbnMansurKhurasani.Sunan.ShamAY0038067-ara1,0227IbnMansurKhurasani.Sunan.ShamAY0038067-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0227IbnMansurKhurasani.Sunan.Shamela0013122-ara1,0227IbnMansurKhurasani.Sunan,ed_7b24a127,OpenITI / KITAB,Shamela0013122,https://github.com/OpenITI/RELEASE/blob/master/data/0227IbnMansurKhurasani/0227IbnMansurKhurasani.Sunan/0227IbnMansurKhurasani.Sunan.Shamela0013122-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0227IbnMansurKhurasani/0227IbnMansurKhurasani.Sunan/0227IbnMansurKhurasani.Sunan.Shamela0013122-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0227IbnMansurKhurasani/0227IbnMansurKhurasani.Sunan/0227IbnMansurKhurasani.Sunan.Shamela0013122-ara1,0227IbnMansurKhurasani.Sunan.Shamela0013122-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0227IbnMansurKhurasani.TafsirMinSunanSacid.JK000784-ara1,0227IbnMansurKhurasani.TafsirMinSunanSacid,ed_091a8eb8,OpenITI / KITAB,JK000784,https://github.com/OpenITI/RELEASE/blob/master/data/0227IbnMansurKhurasani/0227IbnMansurKhurasani.TafsirMinSunanSacid/0227IbnMansurKhurasani.TafsirMinSunanSacid.JK000784-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0227IbnMansurKhurasani/0227IbnMansurKhurasani.TafsirMinSunanSacid/0227IbnMansurKhurasani.TafsirMinSunanSacid.JK000784-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0227IbnMansurKhurasani/0227IbnMansurKhurasani.TafsirMinSunanSacid/0227IbnMansurKhurasani.TafsirMinSunanSacid.JK000784-ara1,0227IbnMansurKhurasani.TafsirMinSunanSacid.JK000784-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0227IbnMansurKhurasani.TafsirMinSunanSacid.Shamela0001254-ara1,0227IbnMansurKhurasani.TafsirMinSunanSacid,ed_dad02e5e,OpenITI / KITAB,Shamela0001254,https://github.com/OpenITI/RELEASE/blob/master/data/0227IbnMansurKhurasani/0227IbnMansurKhurasani.TafsirMinSunanSacid/0227IbnMansurKhurasani.TafsirMinSunanSacid.Shamela0001254-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0227IbnMansurKhurasani/0227IbnMansurKhurasani.TafsirMinSunanSacid/0227IbnMansurKhurasani.TafsirMinSunanSacid.Shamela0001254-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0227IbnMansurKhurasani/0227IbnMansurKhurasani.TafsirMinSunanSacid/0227IbnMansurKhurasani.TafsirMinSunanSacid.Shamela0001254-ara1,0227IbnMansurKhurasani.TafsirMinSunanSacid.Shamela0001254-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0227IbnMansurKhurasani.TafsirMinSunanSacid.Shamela0013008-ara1,0227IbnMansurKhurasani.TafsirMinSunanSacid,ed_dad02e5e,OpenITI / KITAB,Shamela0013008,https://github.com/OpenITI/RELEASE/blob/master/data/0227IbnMansurKhurasani/0227IbnMansurKhurasani.TafsirMinSunanSacid/0227IbnMansurKhurasani.TafsirMinSunanSacid.Shamela0013008-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0227IbnMansurKhurasani/0227IbnMansurKhurasani.TafsirMinSunanSacid/0227IbnMansurKhurasani.TafsirMinSunanSacid.Shamela0013008-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0227IbnMansurKhurasani/0227IbnMansurKhurasani.TafsirMinSunanSacid/0227IbnMansurKhurasani.TafsirMinSunanSacid.Shamela0013008-ara1,0227IbnMansurKhurasani.TafsirMinSunanSacid.Shamela0013008-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0228AbuJahmBahili.Juz.Shamela0009088-ara1,0228AbuJahmBahili.Juz,ed_ed60b414,OpenITI / KITAB,Shamela0009088,https://github.com/OpenITI/RELEASE/blob/master/data/0228AbuJahmBahili/0228AbuJahmBahili.Juz/0228AbuJahmBahili.Juz.Shamela0009088-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0228AbuJahmBahili/0228AbuJahmBahili.Juz/0228AbuJahmBahili.Juz.Shamela0009088-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0228AbuJahmBahili/0228AbuJahmBahili.Juz/0228AbuJahmBahili.Juz.Shamela0009088-ara1,0228AbuJahmBahili.Juz.Shamela0009088-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0228IbnHammadKhuzaci.Fitan.JK000025-ara1,0228IbnHammadKhuzaci.Fitan,ed_2db42f2a,OpenITI / KITAB,JK000025,https://github.com/OpenITI/RELEASE/blob/master/data/0228IbnHammadKhuzaci/0228IbnHammadKhuzaci.Fitan/0228IbnHammadKhuzaci.Fitan.JK000025-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0228IbnHammadKhuzaci/0228IbnHammadKhuzaci.Fitan/0228IbnHammadKhuzaci.Fitan.JK000025-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0228IbnHammadKhuzaci/0228IbnHammadKhuzaci.Fitan/0228IbnHammadKhuzaci.Fitan.JK000025-ara1,0228IbnHammadKhuzaci.Fitan.JK000025-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0228IbnHammadKhuzaci.Fitan.ShamAY0033953-ara1,0228IbnHammadKhuzaci.Fitan,NULL,OpenITI / KITAB,ShamAY0033953,https://github.com/OpenITI/RELEASE/blob/master/data/0228IbnHammadKhuzaci/0228IbnHammadKhuzaci.Fitan/0228IbnHammadKhuzaci.Fitan.ShamAY0033953-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0228IbnHammadKhuzaci/0228IbnHammadKhuzaci.Fitan/0228IbnHammadKhuzaci.Fitan.ShamAY0033953-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0228IbnHammadKhuzaci/0228IbnHammadKhuzaci.Fitan/0228IbnHammadKhuzaci.Fitan.ShamAY0033953-ara1,0228IbnHammadKhuzaci.Fitan.ShamAY0033953-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0228IbnHammadKhuzaci.Fitan.Shamela0013047-ara1,0228IbnHammadKhuzaci.Fitan,ed_c5351623,OpenITI / KITAB,Shamela0013047,https://github.com/OpenITI/RELEASE/blob/master/data/0228IbnHammadKhuzaci/0228IbnHammadKhuzaci.Fitan/0228IbnHammadKhuzaci.Fitan.Shamela0013047-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0228IbnHammadKhuzaci/0228IbnHammadKhuzaci.Fitan/0228IbnHammadKhuzaci.Fitan.Shamela0013047-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0228IbnHammadKhuzaci/0228IbnHammadKhuzaci.Fitan/0228IbnHammadKhuzaci.Fitan.Shamela0013047-ara1,0228IbnHammadKhuzaci.Fitan.Shamela0013047-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0228IbnHammadKhuzaci.Fitan.Shia003470-ara1,0228IbnHammadKhuzaci.Fitan,ed_37f33541,OpenITI / KITAB,Shia003470,https://github.com/OpenITI/RELEASE/blob/master/data/0228IbnHammadKhuzaci/0228IbnHammadKhuzaci.Fitan/0228IbnHammadKhuzaci.Fitan.Shia003470-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0228IbnHammadKhuzaci/0228IbnHammadKhuzaci.Fitan/0228IbnHammadKhuzaci.Fitan.Shia003470-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0228IbnHammadKhuzaci/0228IbnHammadKhuzaci.Fitan/0228IbnHammadKhuzaci.Fitan.Shia003470-ara1,0228IbnHammadKhuzaci.Fitan.Shia003470-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0228IbnMuhammadMadaini.Tacazi.Shamela0026863-ara1,0228IbnMuhammadMadaini.Tacazi,ed_f8340123,OpenITI / KITAB,Shamela0026863,https://github.com/OpenITI/RELEASE/blob/master/data/0228IbnMuhammadMadaini/0228IbnMuhammadMadaini.Tacazi/0228IbnMuhammadMadaini.Tacazi.Shamela0026863-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0228IbnMuhammadMadaini/0228IbnMuhammadMadaini.Tacazi/0228IbnMuhammadMadaini.Tacazi.Shamela0026863-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0228IbnMuhammadMadaini/0228IbnMuhammadMadaini.Tacazi/0228IbnMuhammadMadaini.Tacazi.Shamela0026863-ara1,0228IbnMuhammadMadaini.Tacazi.Shamela0026863-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0230AbuMushal.Nawadir.Shamela0005376-ara1,0230AbuMushal.Nawadir,NULL,OpenITI / KITAB,Shamela0005376,https://github.com/OpenITI/RELEASE/blob/master/data/0230AbuMushal/0230AbuMushal.Nawadir/0230AbuMushal.Nawadir.Shamela0005376-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0230AbuMushal/0230AbuMushal.Nawadir/0230AbuMushal.Nawadir.Shamela0005376-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0230AbuMushal/0230AbuMushal.Nawadir/0230AbuMushal.Nawadir.Shamela0005376-ara1,0230AbuMushal.Nawadir.Shamela0005376-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0230CaliIbnJacd.Musnad.JK000487-ara1,0230CaliIbnJacd.Musnad,ed_ca601a4b,OpenITI / KITAB,JK000487,https://github.com/OpenITI/RELEASE/blob/master/data/0230CaliIbnJacd/0230CaliIbnJacd.Musnad/0230CaliIbnJacd.Musnad.JK000487-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0230CaliIbnJacd/0230CaliIbnJacd.Musnad/0230CaliIbnJacd.Musnad.JK000487-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0230CaliIbnJacd/0230CaliIbnJacd.Musnad/0230CaliIbnJacd.Musnad.JK000487-ara1,0230CaliIbnJacd.Musnad.JK000487-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0230CaliIbnJacd.Musnad.ShamAY0038024-ara1,0230CaliIbnJacd.Musnad,ed_af2825ce,OpenITI / KITAB,ShamAY0038024,https://github.com/OpenITI/RELEASE/blob/master/data/0230CaliIbnJacd/0230CaliIbnJacd.Musnad/0230CaliIbnJacd.Musnad.ShamAY0038024-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0230CaliIbnJacd/0230CaliIbnJacd.Musnad/0230CaliIbnJacd.Musnad.ShamAY0038024-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0230CaliIbnJacd/0230CaliIbnJacd.Musnad/0230CaliIbnJacd.Musnad.ShamAY0038024-ara1,0230CaliIbnJacd.Musnad.ShamAY0038024-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0230CaliIbnJacd.Musnad.Shamela0004407-ara1,0230CaliIbnJacd.Musnad,ed_390382fc,OpenITI / KITAB,Shamela0004407,https://github.com/OpenITI/RELEASE/blob/master/data/0230CaliIbnJacd/0230CaliIbnJacd.Musnad/0230CaliIbnJacd.Musnad.Shamela0004407-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0230CaliIbnJacd/0230CaliIbnJacd.Musnad/0230CaliIbnJacd.Musnad.Shamela0004407-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0230CaliIbnJacd/0230CaliIbnJacd.Musnad/0230CaliIbnJacd.Musnad.Shamela0004407-ara1,0230CaliIbnJacd.Musnad.Shamela0004407-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
