manuscript_id,work_id,record_type,institution,collection,shelfmark,catalog_title,catalog_url,digitized_url,iiif_manifest,folio_count,date,place,scribe,material,script,language,description,rights_statement,rights_url,download_allowed,local_hosting_allowed,attribution,image_resolution,ocr_available,rights_status,ingestion_priority,transcription_url
openiti_mss_MS0972JerusalemNLI.Heb8333_214Verso.IEDC1187-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.214, verso",,https://www.invisible-east.org/corpus/1187/,https://www.invisible-east.org/corpus/1187/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_214Verso.IEDC1187-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_214Verso/MS0972JerusalemNLI.Heb8333_214Verso.IEDC1187-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_216.IEDC0106-per1jup1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.216,,https://www.invisible-east.org/corpus/106/,https://www.invisible-east.org/corpus/106/,,,,Jerusalem,,,,"per,jup",OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_216.IEDC0106-per1jup1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_216/MS0972JerusalemNLI.Heb8333_216.IEDC0106-per1jup1
openiti_mss_MS0972JerusalemNLI.Heb8333_217.IEDC0108-per1jup1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.217,,https://www.invisible-east.org/corpus/108/,https://www.invisible-east.org/corpus/108/,,,,Jerusalem,,,,"per,jup",OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_217.IEDC0108-per1jup1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_217/MS0972JerusalemNLI.Heb8333_217.IEDC0108-per1jup1
openiti_mss_MS0972JerusalemNLI.Heb8333_218.IEDC0281-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.218,,https://www.invisible-east.org/corpus/281/,https://www.invisible-east.org/corpus/281/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_218.IEDC0281-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_218/MS0972JerusalemNLI.Heb8333_218.IEDC0281-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_219.IEDC0164-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.219,,https://www.invisible-east.org/corpus/164/,https://www.invisible-east.org/corpus/164/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_219.IEDC0164-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_219/MS0972JerusalemNLI.Heb8333_219.IEDC0164-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_22.IEDC0282-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.22,,https://www.invisible-east.org/corpus/282/,https://www.invisible-east.org/corpus/282/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_22.IEDC0282-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_22/MS0972JerusalemNLI.Heb8333_22.IEDC0282-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_24.IEDC0291-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.24,,https://www.invisible-east.org/corpus/291/,https://www.invisible-east.org/corpus/291/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_24.IEDC0291-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_24/MS0972JerusalemNLI.Heb8333_24.IEDC0291-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_25.IEDC0105-per1jup1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.25,,https://www.invisible-east.org/corpus/105/,https://www.invisible-east.org/corpus/105/,,,,Jerusalem,,,,"per,jup",OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_25.IEDC0105-per1jup1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_25/MS0972JerusalemNLI.Heb8333_25.IEDC0105-per1jup1
openiti_mss_MS0972JerusalemNLI.Heb8333_26.IEDC0292-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.26,,https://www.invisible-east.org/corpus/292/,https://www.invisible-east.org/corpus/292/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_26.IEDC0292-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_26/MS0972JerusalemNLI.Heb8333_26.IEDC0292-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_27.IEDC0166-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.27,,https://www.invisible-east.org/corpus/166/,https://www.invisible-east.org/corpus/166/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_27.IEDC0166-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_27/MS0972JerusalemNLI.Heb8333_27.IEDC0166-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_28.IEDC0293-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.28,,https://www.invisible-east.org/corpus/293/,https://www.invisible-east.org/corpus/293/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_28.IEDC0293-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_28/MS0972JerusalemNLI.Heb8333_28.IEDC0293-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_29.IEDC0107-jup1ara1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.29,,https://www.invisible-east.org/corpus/107/,https://www.invisible-east.org/corpus/107/,,,,Jerusalem,,,,"jup,ara",OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_29.IEDC0107-jup1ara1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_29/MS0972JerusalemNLI.Heb8333_29.IEDC0107-jup1ara1
openiti_mss_MS0972JerusalemNLI.Heb8333_36.IEDC0078-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.36,,https://www.invisible-east.org/corpus/78/,https://www.invisible-east.org/corpus/78/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_36.IEDC0078-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_36/MS0972JerusalemNLI.Heb8333_36.IEDC0078-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_37Recto.IEDC0266-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.37, recto",,https://www.invisible-east.org/corpus/266/,https://www.invisible-east.org/corpus/266/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_37Recto.IEDC0266-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_37Recto/MS0972JerusalemNLI.Heb8333_37Recto.IEDC0266-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_37Verso.IEDC0081-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.37 verso,,https://www.invisible-east.org/corpus/81/,https://www.invisible-east.org/corpus/81/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_37Verso.IEDC0081-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_37Verso/MS0972JerusalemNLI.Heb8333_37Verso.IEDC0081-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_38Recto.IEDC0168-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.38, recto",,https://www.invisible-east.org/corpus/168/,https://www.invisible-east.org/corpus/168/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_38Recto.IEDC0168-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_38Recto/MS0972JerusalemNLI.Heb8333_38Recto.IEDC0168-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_38Verso.IEDC0167-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.38, verso",,https://www.invisible-east.org/corpus/167/,https://www.invisible-east.org/corpus/167/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_38Verso.IEDC0167-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_38Verso/MS0972JerusalemNLI.Heb8333_38Verso.IEDC0167-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_39.IEDC0169-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.39,,https://www.invisible-east.org/corpus/169/,https://www.invisible-east.org/corpus/169/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_39.IEDC0169-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_39/MS0972JerusalemNLI.Heb8333_39.IEDC0169-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_40.IEDC0170-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.40,,https://www.invisible-east.org/corpus/170/,https://www.invisible-east.org/corpus/170/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_40.IEDC0170-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_40/MS0972JerusalemNLI.Heb8333_40.IEDC0170-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_41Recto.IEDC0303-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.41, recto",,https://www.invisible-east.org/corpus/303/,https://www.invisible-east.org/corpus/303/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_41Recto.IEDC0303-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_41Recto/MS0972JerusalemNLI.Heb8333_41Recto.IEDC0303-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_41Verso.IEDC0171-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.41, verso",,https://www.invisible-east.org/corpus/171/,https://www.invisible-east.org/corpus/171/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_41Verso.IEDC0171-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_41Verso/MS0972JerusalemNLI.Heb8333_41Verso.IEDC0171-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_42.IEDC0304-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.42,,https://www.invisible-east.org/corpus/304/,https://www.invisible-east.org/corpus/304/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_42.IEDC0304-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_42/MS0972JerusalemNLI.Heb8333_42.IEDC0304-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_43.IEDC0172-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.43,,https://www.invisible-east.org/corpus/172/,https://www.invisible-east.org/corpus/172/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_43.IEDC0172-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_43/MS0972JerusalemNLI.Heb8333_43.IEDC0172-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_44.IEDC0073-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.44,,https://www.invisible-east.org/corpus/73/,https://www.invisible-east.org/corpus/73/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_44.IEDC0073-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_44/MS0972JerusalemNLI.Heb8333_44.IEDC0073-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_45.IEDC0192-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.45,,https://www.invisible-east.org/corpus/192/,https://www.invisible-east.org/corpus/192/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_45.IEDC0192-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_45/MS0972JerusalemNLI.Heb8333_45.IEDC0192-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_46Recto.IEDC0274-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.46, recto",,https://www.invisible-east.org/corpus/274/,https://www.invisible-east.org/corpus/274/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_46Recto.IEDC0274-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_46Recto/MS0972JerusalemNLI.Heb8333_46Recto.IEDC0274-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_46Verso.IEDC0275-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.46, verso",,https://www.invisible-east.org/corpus/275/,https://www.invisible-east.org/corpus/275/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_46Verso.IEDC0275-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_46Verso/MS0972JerusalemNLI.Heb8333_46Verso.IEDC0275-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_47.IEDC0305-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.47,,https://www.invisible-east.org/corpus/305/,https://www.invisible-east.org/corpus/305/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_47.IEDC0305-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_47/MS0972JerusalemNLI.Heb8333_47.IEDC0305-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_48.IEDC0089-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.48,,https://www.invisible-east.org/corpus/89/,https://www.invisible-east.org/corpus/89/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_48.IEDC0089-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_48/MS0972JerusalemNLI.Heb8333_48.IEDC0089-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_49Verso.IEDC0307-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.49, verso",,https://www.invisible-east.org/corpus/307/,https://www.invisible-east.org/corpus/307/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_49Verso.IEDC0307-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_49Verso/MS0972JerusalemNLI.Heb8333_49Verso.IEDC0307-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_50Recto.IEDC1237-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.50, recto",,https://www.invisible-east.org/corpus/1237/,https://www.invisible-east.org/corpus/1237/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_50Recto.IEDC1237-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_50Recto/MS0972JerusalemNLI.Heb8333_50Recto.IEDC1237-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_50Verso.IEDC1238-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.50, verso",,https://www.invisible-east.org/corpus/1238/,https://www.invisible-east.org/corpus/1238/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_50Verso.IEDC1238-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_50Verso/MS0972JerusalemNLI.Heb8333_50Verso.IEDC1238-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_51Recto.IEDC1239-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.51, recto",,https://www.invisible-east.org/corpus/1239/,https://www.invisible-east.org/corpus/1239/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_51Recto.IEDC1239-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_51Recto/MS0972JerusalemNLI.Heb8333_51Recto.IEDC1239-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_51Verso.IEDC1240-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.51, verso",,https://www.invisible-east.org/corpus/1240/,https://www.invisible-east.org/corpus/1240/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_51Verso.IEDC1240-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_51Verso/MS0972JerusalemNLI.Heb8333_51Verso.IEDC1240-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_52.IEDC0310-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.52,,https://www.invisible-east.org/corpus/310/,https://www.invisible-east.org/corpus/310/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_52.IEDC0310-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_52/MS0972JerusalemNLI.Heb8333_52.IEDC0310-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_53.IEDC1241-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.53,,https://www.invisible-east.org/corpus/1241/,https://www.invisible-east.org/corpus/1241/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_53.IEDC1241-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_53/MS0972JerusalemNLI.Heb8333_53.IEDC1241-per1
