duplicate_group_id,work_id,version_count,digital_version_ids,duplicate_basis
dup_openiti_work_0168IbnTahman.Mashyakha,openiti_work_0168IbnTahman.Mashyakha,2,"[""openiti_dv_0168IbnTahman.Mashyakha.JK000625-ara1"",""openiti_dv_0168IbnTahman.Mashyakha.Shamela0024831-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0168MufaddalDabbi.AmthalCarab,openiti_work_0168MufaddalDabbi.AmthalCarab,3,"[""openiti_dv_0168MufaddalDabbi.AmthalCarab.JK011034-ara1"",""openiti_dv_0168MufaddalDabbi.AmthalCarab.Shamela0001034-ara1"",""openiti_dv_0168MufaddalDabbi.AmthalCarab.Shamela0009081-ara2""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0168MufaddalDabbi.Mufaddaliyyat,openiti_work_0168MufaddalDabbi.Mufaddaliyyat,2,"[""openiti_dv_0168MufaddalDabbi.Mufaddaliyyat.JK006911-ara1"",""openiti_dv_0168MufaddalDabbi.Mufaddaliyyat.Shamela0006904-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0170AbuZaydQurashi.JamharatAshcarCarab,openiti_work_0170AbuZaydQurashi.JamharatAshcarCarab,2,"[""openiti_dv_0170AbuZaydQurashi.JamharatAshcarCarab.JK006912-ara1"",""openiti_dv_0170AbuZaydQurashi.JamharatAshcarCarab.Shamela0001487-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0170KhalilFarahidi.Cayn,openiti_work_0170KhalilFarahidi.Cayn,4,"[""openiti_dv_0170KhalilFarahidi.Cayn.JK000930-ara1"",""openiti_dv_0170KhalilFarahidi.Cayn.ShamIbadiyya0000225-ara1"",""openiti_dv_0170KhalilFarahidi.Cayn.Shamela0001682-ara1"",""openiti_dv_0170KhalilFarahidi.Cayn.Shia003887Vols-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0170KhalilFarahidi.JumalFiNahw,openiti_work_0170KhalilFarahidi.JumalFiNahw,3,"[""openiti_dv_0170KhalilFarahidi.JumalFiNahw.JK001109-ara1"",""openiti_dv_0170KhalilFarahidi.JumalFiNahw.ShamAY0034704-ara1"",""openiti_dv_0170KhalilFarahidi.JumalFiNahw.Shamela0006961-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0175LaythIbnSacd.Cawali,openiti_work_0175LaythIbnSacd.Cawali,2,"[""openiti_dv_0175LaythIbnSacd.Cawali.JK000492-ara1"",""openiti_dv_0175LaythIbnSacd.Cawali.Shamela0005676-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0175LaythIbnSacd.MajlisMinFawaid,openiti_work_0175LaythIbnSacd.MajlisMinFawaid,2,"[""openiti_dv_0175LaythIbnSacd.MajlisMinFawaid.JK000863-ara1"",""openiti_dv_0175LaythIbnSacd.MajlisMinFawaid.Shamela0009812-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0179MalikIbnAnas.Muwatta,openiti_work_0179MalikIbnAnas.Muwatta,10,"[""openiti_dv_0179MalikIbnAnas.Muwatta.JK000466-ara1"",""openiti_dv_0179MalikIbnAnas.Muwatta.ShamAY0033921-ara1"",""openiti_dv_0179MalikIbnAnas.Muwatta.ShamAY0033922-ara1"",""openiti_dv_0179MalikIbnAnas.Muwatta.ShamAY0033923-ara1"",""openiti_dv_0179MalikIbnAnas.Muwatta.ShamAY0033991-ara1"",""openiti_dv_0179MalikIbnAnas.Muwatta.Shamela0001699-ara1"",""openiti_dv_0179MalikIbnAnas.Muwatta.Shamela0008140-ara1"",""openiti_dv_0179MalikIbnAnas.Muwatta.Shamela0016050-ara1"",""openiti_dv_0179MalikIbnAnas.Muwatta.Shamela0028107-ara1"",""openiti_dv_0179MalikIbnAnas.Muwatta.Shia000901Vols-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0180AbuShamaqmaq.Diwan,openiti_work_0180AbuShamaqmaq.Diwan,2,"[""openiti_dv_0180AbuShamaqmaq.Diwan.JK007542-ara1"",""openiti_dv_0180AbuShamaqmaq.Diwan.ShamAY0037964-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0180IbnJacfarAnsari.HadithIsmacil,openiti_work_0180IbnJacfarAnsari.HadithIsmacil,2,"[""openiti_dv_0180IbnJacfarAnsari.HadithIsmacil.JK011499-ara1"",""openiti_dv_0180IbnJacfarAnsari.HadithIsmacil.Shamela0021544-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0180Sibawayhi.KitabSibawayhi,openiti_work_0180Sibawayhi.KitabSibawayhi,2,"[""openiti_dv_0180Sibawayhi.KitabSibawayhi.JK006989-ara1"",""openiti_dv_0180Sibawayhi.KitabSibawayhi.Shamela0023018-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0181IbnMubarak.Diwan,openiti_work_0181IbnMubarak.Diwan,3,"[""openiti_dv_0181IbnMubarak.Diwan.JK007552-ara1"",""openiti_dv_0181IbnMubarak.Diwan.ShamAY0037918-ara1"",""openiti_dv_0181IbnMubarak.Diwan.ShamAY0037919-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0181IbnMubarak.Jihad,openiti_work_0181IbnMubarak.Jihad,5,"[""openiti_dv_0181IbnMubarak.Jihad.JK000549-ara1"",""openiti_dv_0181IbnMubarak.Jihad.ShamAY0033534-ara1"",""openiti_dv_0181IbnMubarak.Jihad.ShamAY0033661-ara1"",""openiti_dv_0181IbnMubarak.Jihad.Shamela0003610-ara1"",""openiti_dv_0181IbnMubarak.Jihad.Shia001880-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0181IbnMubarak.Musnad,openiti_work_0181IbnMubarak.Musnad,3,"[""openiti_dv_0181IbnMubarak.Musnad.JK000568-ara1"",""openiti_dv_0181IbnMubarak.Musnad.Shamela0023101-ara1"",""openiti_dv_0181IbnMubarak.Musnad.Shia001881-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0181IbnMubarak.Zuhd,openiti_work_0181IbnMubarak.Zuhd,3,"[""openiti_dv_0181IbnMubarak.Zuhd.JK000055-ara1"",""openiti_dv_0181IbnMubarak.Zuhd.JK006954-ara1"",""openiti_dv_0181IbnMubarak.Zuhd.Shamela0013028-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0182AbuYusufYacqub.Athar,openiti_work_0182AbuYusufYacqub.Athar,2,"[""openiti_dv_0182AbuYusufYacqub.Athar.JK000681-ara1"",""openiti_dv_0182AbuYusufYacqub.Athar.Shamela0012987-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0182AbuYusufYacqub.Kharaj,openiti_work_0182AbuYusufYacqub.Kharaj,2,"[""openiti_dv_0182AbuYusufYacqub.Kharaj.ShamAY0034334-ara1"",""openiti_dv_0182AbuYusufYacqub.Kharaj.Shamela0026333-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0182AbuYusufYacqub.RaddCalaSiyarAwzaci,openiti_work_0182AbuYusufYacqub.RaddCalaSiyarAwzaci,2,"[""openiti_dv_0182AbuYusufYacqub.RaddCalaSiyarAwzaci.JK000389-ara1"",""openiti_dv_0182AbuYusufYacqub.RaddCalaSiyarAwzaci.Shamela0007225-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0182MarwanIbnAbiHafsa.Diwan,openiti_work_0182MarwanIbnAbiHafsa.Diwan,2,"[""openiti_dv_0182MarwanIbnAbiHafsa.Diwan.JK007561-ara1"",""openiti_dv_0182MarwanIbnAbiHafsa.Diwan.ShamAY0037859-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0189MuhammadShaybani.Asl,openiti_work_0189MuhammadShaybani.Asl,3,"[""openiti_dv_0189MuhammadShaybani.Asl.JK000267-ara2"",""openiti_dv_0189MuhammadShaybani.Asl.Sham19Y0014285-ara1"",""openiti_dv_0189MuhammadShaybani.Asl.Shamela0006164-ara2""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0189MuhammadShaybani.Athar,openiti_work_0189MuhammadShaybani.Athar,2,"[""openiti_dv_0189MuhammadShaybani.Athar.JK011277-ara1"",""openiti_dv_0189MuhammadShaybani.Athar.Shamela0001332-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0189MuhammadShaybani.HujjaCalaAhlMadina,openiti_work_0189MuhammadShaybani.HujjaCalaAhlMadina,2,"[""openiti_dv_0189MuhammadShaybani.HujjaCalaAhlMadina.JK000798-ara1"",""openiti_dv_0189MuhammadShaybani.HujjaCalaAhlMadina.Shamela0006161-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0189MuhammadShaybani.JamicSaghir,openiti_work_0189MuhammadShaybani.JamicSaghir,2,"[""openiti_dv_0189MuhammadShaybani.JamicSaghir.JK000433-ara1"",""openiti_dv_0189MuhammadShaybani.JamicSaghir.Shamela0006160-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0189MuhammadShaybani.Kasb,openiti_work_0189MuhammadShaybani.Kasb,2,"[""openiti_dv_0189MuhammadShaybani.Kasb.JK000626-ara1"",""openiti_dv_0189MuhammadShaybani.Kasb.Shamela0006163-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0189MuhammadShaybani.Siyar,openiti_work_0189MuhammadShaybani.Siyar,2,"[""openiti_dv_0189MuhammadShaybani.Siyar.JK000197-ara1"",""openiti_dv_0189MuhammadShaybani.Siyar.Shamela0007231-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0192IbnAhnaf.Diwan,openiti_work_0192IbnAhnaf.Diwan,2,"[""openiti_dv_0192IbnAhnaf.Diwan.JK007582-ara1"",""openiti_dv_0192IbnAhnaf.Diwan.ShamAY0037818-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0195IbnFudaylDabbi.Duca,openiti_work_0195IbnFudaylDabbi.Duca,2,"[""openiti_dv_0195IbnFudaylDabbi.Duca.JK001416-ara1"",""openiti_dv_0195IbnFudaylDabbi.Duca.Shamela0023102-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0195MuarrijSadusi.Amthal,openiti_work_0195MuarrijSadusi.Amthal,2,"[""openiti_dv_0195MuarrijSadusi.Amthal.JK010673-ara1"",""openiti_dv_0195MuarrijSadusi.Amthal.Shamela0000673-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0195MuarrijSadusi.HadhfMinNasabQuraysh,openiti_work_0195MuarrijSadusi.HadhfMinNasabQuraysh,2,"[""openiti_dv_0195MuarrijSadusi.HadhfMinNasabQuraysh.JK010496-ara1"",""openiti_dv_0195MuarrijSadusi.HadhfMinNasabQuraysh.Shamela0000496-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0197IbnWahbQurashi.JamicFiHadith,openiti_work_0197IbnWahbQurashi.JamicFiHadith,2,"[""openiti_dv_0197IbnWahbQurashi.JamicFiHadith.JK007007-ara1"",""openiti_dv_0197IbnWahbQurashi.JamicFiHadith.Shamela0001380-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0197IbnWahbQurashi.Qadar,openiti_work_0197IbnWahbQurashi.Qadar,2,"[""openiti_dv_0197IbnWahbQurashi.Qadar.JK000316-ara1"",""openiti_dv_0197IbnWahbQurashi.Qadar.Shamela0005604-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0197WakicIbnJarrah.NuskhatWakic,openiti_work_0197WakicIbnJarrah.NuskhatWakic,3,"[""openiti_dv_0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1"",""openiti_dv_0197WakicIbnJarrah.NuskhatWakic.Shamela0023118-ara1"",""openiti_dv_0197WakicIbnJarrah.NuskhatWakic.Shia001882-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0197WakicIbnJarrah.Zuhd,openiti_work_0197WakicIbnJarrah.Zuhd,2,"[""openiti_dv_0197WakicIbnJarrah.Zuhd.JK011365-ara1"",""openiti_dv_0197WakicIbnJarrah.Zuhd.Shamela0021545-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0198AbuNuwasShacir.Diwan,openiti_work_0198AbuNuwasShacir.Diwan,4,"[""openiti_dv_0198AbuNuwasShacir.Diwan.JK007586-ara1"",""openiti_dv_0198AbuNuwasShacir.Diwan.JK007604-ara1"",""openiti_dv_0198AbuNuwasShacir.Diwan.ShamAY0037825-ara1"",""openiti_dv_0198AbuNuwasShacir.Diwan.ShamAY0037852-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0198RabicaRaqqi.Diwan,openiti_work_0198RabicaRaqqi.Diwan,2,"[""openiti_dv_0198RabicaRaqqi.Diwan.JK007617-ara1"",""openiti_dv_0198RabicaRaqqi.Diwan.ShamAY0037920-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0198SufyanIbnCuyayna.JuzFihiHadith,openiti_work_0198SufyanIbnCuyayna.JuzFihiHadith,2,"[""openiti_dv_0198SufyanIbnCuyayna.JuzFihiHadith.JK000578-ara1"",""openiti_dv_0198SufyanIbnCuyayna.JuzFihiHadith.ShamAY0032777-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0198SufyanIbnCuyayna.JuzHadith,openiti_work_0198SufyanIbnCuyayna.JuzHadith,4,"[""openiti_dv_0198SufyanIbnCuyayna.JuzHadith.ShamAY0033618-ara1"",""openiti_dv_0198SufyanIbnCuyayna.JuzHadith.ShamAY0033714-ara1"",""openiti_dv_0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1"",""openiti_dv_0198SufyanIbnCuyayna.JuzHadith.Shia001883-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0200AbuShis.Diwan,openiti_work_0200AbuShis.Diwan,2,"[""openiti_dv_0200AbuShis.Diwan.JK007578-ara1"",""openiti_dv_0200AbuShis.Diwan.ShamAY0037814-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0200IbnJacfarSadiq.Masail,openiti_work_0200IbnJacfarSadiq.Masail,2,"[""openiti_dv_0200IbnJacfarSadiq.Masail.Shia001114-ara1"",""openiti_dv_0200IbnJacfarSadiq.Masail.Zaydiyya0000221-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0200SayfIbnCumar.Fitna,openiti_work_0200SayfIbnCumar.Fitna,4,"[""openiti_dv_0200SayfIbnCumar.Fitna.JK000397-ara1"",""openiti_dv_0200SayfIbnCumar.Fitna.Shamela0007536-ara1"",""openiti_dv_0200SayfIbnCumar.Fitna.Shia001884-ara1"",""openiti_dv_0200SayfIbnCumar.Fitna.Zaydiyya0000155-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0203CaliRida.Sahifa,openiti_work_0203CaliRida.Sahifa,3,"[""openiti_dv_0203CaliRida.Sahifa.Masaha001003-ara1"",""openiti_dv_0203CaliRida.Sahifa.Zaydiyya0000121-ara1"",""openiti_dv_0203CaliRida.Sahifa.Zaydiyya0000158-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0203YahyaIbnAdam.Kharaj,openiti_work_0203YahyaIbnAdam.Kharaj,2,"[""openiti_dv_0203YahyaIbnAdam.Kharaj.JK000258-ara1"",""openiti_dv_0203YahyaIbnAdam.Kharaj.Shamela0026647-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0204AbuDawudTayalisi.Musnad,openiti_work_0204AbuDawudTayalisi.Musnad,4,"[""openiti_dv_0204AbuDawudTayalisi.Musnad.JK000470-ara1"",""openiti_dv_0204AbuDawudTayalisi.Musnad.ShamAY0033930-ara1"",""openiti_dv_0204AbuDawudTayalisi.Musnad.Shamela0001456-ara1"",""openiti_dv_0204AbuDawudTayalisi.Musnad.Shia001885-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0204IbnKalbi.Asnam,openiti_work_0204IbnKalbi.Asnam,2,"[""openiti_dv_0204IbnKalbi.Asnam.JK007059-ara1"",""openiti_dv_0204IbnKalbi.Asnam.Shamela0006513-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0204IbnKalbi.JamharatAnsab,openiti_work_0204IbnKalbi.JamharatAnsab,2,"[""openiti_dv_0204IbnKalbi.JamharatAnsab.JK010504-ara1"",""openiti_dv_0204IbnKalbi.JamharatAnsab.Shamela0000504-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0204IbnKalbi.NasabKhayl,openiti_work_0204IbnKalbi.NasabKhayl,3,"[""openiti_dv_0204IbnKalbi.NasabKhayl.JK010576-ara1"",""openiti_dv_0204IbnKalbi.NasabKhayl.ShamAY0033800-ara1"",""openiti_dv_0204IbnKalbi.NasabKhayl.Shamela0009249-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0204IbnKalbi.NasabMacad,openiti_work_0204IbnKalbi.NasabMacad,2,"[""openiti_dv_0204IbnKalbi.NasabMacad.JK010486-ara1"",""openiti_dv_0204IbnKalbi.NasabMacad.Shamela0028172-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0204Shafici.AhkamQuran,openiti_work_0204Shafici.AhkamQuran,2,"[""openiti_dv_0204Shafici.AhkamQuran.JK000439-ara1"",""openiti_dv_0204Shafici.AhkamQuran.Shia002463Vols-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0204Shafici.Diwan,openiti_work_0204Shafici.Diwan,3,"[""openiti_dv_0204Shafici.Diwan.JK007599-ara1"",""openiti_dv_0204Shafici.Diwan.ShamAY0037916-ara1"",""openiti_dv_0204Shafici.Diwan.ShamAY0037917-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0204Shafici.IkhtilafHadith,openiti_work_0204Shafici.IkhtilafHadith,4,"[""openiti_dv_0204Shafici.IkhtilafHadith.JK000560-ara1"",""openiti_dv_0204Shafici.IkhtilafHadith.ShamAY0034043-ara1"",""openiti_dv_0204Shafici.IkhtilafHadith.Shamela0009348-ara1"",""openiti_dv_0204Shafici.IkhtilafHadith.Shia001705-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0204Shafici.JimacCilm,openiti_work_0204Shafici.JimacCilm,3,"[""openiti_dv_0204Shafici.JimacCilm.JK000249-ara1"",""openiti_dv_0204Shafici.JimacCilm.ShamAY0033951-ara1"",""openiti_dv_0204Shafici.JimacCilm.Shamela0003197-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0204Shafici.Musnad,openiti_work_0204Shafici.Musnad,5,"[""openiti_dv_0204Shafici.Musnad.JK000494-ara1"",""openiti_dv_0204Shafici.Musnad.Shamela0009344-ara1"",""openiti_dv_0204Shafici.Musnad.Shamela0009615-ara1"",""openiti_dv_0204Shafici.Musnad.Shamela0021495-ara1"",""openiti_dv_0204Shafici.Musnad.Shia001706-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0204Shafici.Risala,openiti_work_0204Shafici.Risala,5,"[""openiti_dv_0204Shafici.Risala.JK000143-ara1"",""openiti_dv_0204Shafici.Risala.LAL2013020402-ara2"",""openiti_dv_0204Shafici.Risala.ShamAY0034203-ara1"",""openiti_dv_0204Shafici.Risala.Shamela0008180-ara1"",""openiti_dv_0204Shafici.Risala.Shia000819-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0204Shafici.TafsirShafici,openiti_work_0204Shafici.TafsirShafici,2,"[""openiti_dv_0204Shafici.TafsirShafici.ShamAY0034050-ara1"",""openiti_dv_0204Shafici.TafsirShafici.Shamela0009182-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0204Shafici.Umm,openiti_work_0204Shafici.Umm,4,"[""openiti_dv_0204Shafici.Umm.JK000147-ara1"",""openiti_dv_0204Shafici.Umm.ShamAY0034255-ara1"",""openiti_dv_0204Shafici.Umm.Shamela0001655-ara1"",""openiti_dv_0204Shafici.Umm.Shia000820Vols-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0206AbuCamrShaybani.Jim,openiti_work_0206AbuCamrShaybani.Jim,2,"[""openiti_dv_0206AbuCamrShaybani.Jim.JK010107-ara1"",""openiti_dv_0206AbuCamrShaybani.Jim.Shamela0007302-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0206AbuMuhammadQutrub.Azmina,openiti_work_0206AbuMuhammadQutrub.Azmina,2,"[""openiti_dv_0206AbuMuhammadQutrub.Azmina.JK006956-ara1"",""openiti_dv_0206AbuMuhammadQutrub.Azmina.Shamela0007048-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0207Waqidi.FutuhSham,openiti_work_0207Waqidi.FutuhSham,4,"[""openiti_dv_0207Waqidi.FutuhSham.JK000407-ara1"",""openiti_dv_0207Waqidi.FutuhSham.Kraken220414225448-ara1"",""openiti_dv_0207Waqidi.FutuhSham.Shamela0012045-ara1"",""openiti_dv_0207Waqidi.FutuhSham.Shia003455Vols-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0207Waqidi.Maghazi,openiti_work_0207Waqidi.Maghazi,3,"[""openiti_dv_0207Waqidi.Maghazi.JK009232-ara1"",""openiti_dv_0207Waqidi.Maghazi.Masaha003023Vols-ara1"",""openiti_dv_0207Waqidi.Maghazi.Shamela0023680-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0209AbuCaliAshyabBaghdadi.JuzAshyab,openiti_work_0209AbuCaliAshyabBaghdadi.JuzAshyab,3,"[""openiti_dv_0209AbuCaliAshyabBaghdadi.JuzAshyab.JK000490-ara1"",""openiti_dv_0209AbuCaliAshyabBaghdadi.JuzAshyab.Shamela0025783-ara1"",""openiti_dv_0209AbuCaliAshyabBaghdadi.JuzAshyab.Shia001886-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0209AbuCubayda.Dibaj,openiti_work_0209AbuCubayda.Dibaj,2,"[""openiti_dv_0209AbuCubayda.Dibaj.JK010636-ara1"",""openiti_dv_0209AbuCubayda.Dibaj.Shamela0000636-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0209AbuCubayda.Khayl,openiti_work_0209AbuCubayda.Khayl,2,"[""openiti_dv_0209AbuCubayda.Khayl.JK010790-ara1"",""openiti_dv_0209AbuCubayda.Khayl.Shamela0000790-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0209AbuCubayda.MajazQuran,openiti_work_0209AbuCubayda.MajazQuran,2,"[""openiti_dv_0209AbuCubayda.MajazQuran.JK010146-ara1"",""openiti_dv_0209AbuCubayda.MajazQuran.Shamela0023630-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0210CulayyaBintMahdi.Diwan,openiti_work_0210CulayyaBintMahdi.Diwan,2,"[""openiti_dv_0210CulayyaBintMahdi.Diwan.JK007624-ara1"",""openiti_dv_0210CulayyaBintMahdi.Diwan.ShamAY0037900-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0211AbuCatahiya.Diwan,openiti_work_0211AbuCatahiya.Diwan,2,"[""openiti_dv_0211AbuCatahiya.Diwan.JK007579-ara1"",""openiti_dv_0211AbuCatahiya.Diwan.ShamAY0037815-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0211CabdRazzaqSancani.AmaliFiAthar,openiti_work_0211CabdRazzaqSancani.AmaliFiAthar,2,"[""openiti_dv_0211CabdRazzaqSancani.AmaliFiAthar.JK000687-ara1"",""openiti_dv_0211CabdRazzaqSancani.AmaliFiAthar.Shamela0025782-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0211CabdRazzaqSancani.Musannaf,openiti_work_0211CabdRazzaqSancani.Musannaf,4,"[""openiti_dv_0211CabdRazzaqSancani.Musannaf.JK000785-ara1"",""openiti_dv_0211CabdRazzaqSancani.Musannaf.ShamAY0038048-ara1"",""openiti_dv_0211CabdRazzaqSancani.Musannaf.Shamela0013174-ara1"",""openiti_dv_0211CabdRazzaqSancani.Musannaf.Shia001887Vols-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0211CabdRazzaqSancani.Tafsir,openiti_work_0211CabdRazzaqSancani.Tafsir,4,"[""openiti_dv_0211CabdRazzaqSancani.Tafsir.JK000435-ara1"",""openiti_dv_0211CabdRazzaqSancani.Tafsir.Shamela0021791-ara1"",""openiti_dv_0211CabdRazzaqSancani.Tafsir.Shia002465Vols-ara1"",""openiti_dv_0211CabdRazzaqSancani.Tafsir.Tafsir02101-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0212NasrIbnMuzahim.WaqcatSiffin,openiti_work_0212NasrIbnMuzahim.WaqcatSiffin,4,"[""openiti_dv_0212NasrIbnMuzahim.WaqcatSiffin.JK010937-ara1"",""openiti_dv_0212NasrIbnMuzahim.WaqcatSiffin.Rafed0000401-ara1"",""openiti_dv_0212NasrIbnMuzahim.WaqcatSiffin.ShamAY0033834-ara1"",""openiti_dv_0212NasrIbnMuzahim.WaqcatSiffin.Shia003666-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0213IbnHisham.SiraNabawiyya,openiti_work_0213IbnHisham.SiraNabawiyya,6,"[""openiti_dv_0213IbnHisham.SiraNabawiyya.JK000797-ara1"",""openiti_dv_0213IbnHisham.SiraNabawiyya.Masaha003361Vols-ara1"",""openiti_dv_0213IbnHisham.SiraNabawiyya.ShamAY0034440-ara1"",""openiti_dv_0213IbnHisham.SiraNabawiyya.Shamela0007450-ara1"",""openiti_dv_0213IbnHisham.SiraNabawiyya.Shamela0023833-ara1"",""openiti_dv_0213IbnHisham.SiraNabawiyya.Shia003667Vols-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0213IbnJabalaShacir.Diwan,openiti_work_0213IbnJabalaShacir.Diwan,2,"[""openiti_dv_0213IbnJabalaShacir.Diwan.JK007622-ara1"",""openiti_dv_0213IbnJabalaShacir.Diwan.ShamAY0037898-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0214IbnCabdHakamMisri.SiratCumarIbnCabdCaziz,openiti_work_0214IbnCabdHakamMisri.SiratCumarIbnCabdCaziz,2,"[""openiti_dv_0214IbnCabdHakamMisri.SiratCumarIbnCabdCaziz.JK001206-ara1"",""openiti_dv_0214IbnCabdHakamMisri.SiratCumarIbnCabdCaziz.Shamela0006656-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0215AkhfashAwsat.Qawafi,openiti_work_0215AkhfashAwsat.Qawafi,2,"[""openiti_dv_0215AkhfashAwsat.Qawafi.JK010737-ara1"",""openiti_dv_0215AkhfashAwsat.Qawafi.Shamela0000737-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0215IbnCabdAllahAnsari.HadithAnsari,openiti_work_0215IbnCabdAllahAnsari.HadithAnsari,3,"[""openiti_dv_0215IbnCabdAllahAnsari.HadithAnsari.JK009193-ara1"",""openiti_dv_0215IbnCabdAllahAnsari.HadithAnsari.ShamAY0033686-ara1"",""openiti_dv_0215IbnCabdAllahAnsari.HadithAnsari.Shamela0013110-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0215IbnHazimBahili.Diwan,openiti_work_0215IbnHazimBahili.Diwan,2,"[""openiti_dv_0215IbnHazimBahili.Diwan.JK007628-ara1"",""openiti_dv_0215IbnHazimBahili.Diwan.ShamAY0037856-ara1""]",Same OpenITI work URI; retain versions separately.
