person_id,canonical_name_ar,canonical_name_en,kunya,nisba,known_as,birth_year_hijri,death_year_hijri,birth_year_ce,death_year_ce,era,region,roles,schools,teachers,students,works_count,authority_ids,wikidata_id,viaf_id,isni_id,openiti_person_id,biography_sources
1377CabdRahmanShukri,عبد الرحمن شكري,Cabd Rahman Shukri,NULL,NULL,NULL,NULL,1377,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,1377CabdRahmanShukri,OpenITI 2025.1.9
1377CadilZucaytar,إميل لودفيغ,Cadil Zucaytar,NULL,NULL,NULL,NULL,1377,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,15,NULL,NULL,NULL,NULL,1377CadilZucaytar,OpenITI 2025.1.9
1377CaliBalhawan,علي البلهوان,Cali Balhawan,NULL,NULL,NULL,NULL,1377,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1377CaliBalhawan,OpenITI 2025.1.9
1377CaliZarifAczami,علي ظريف الأعظمي,Cali Zarif Aczami,NULL,NULL,NULL,NULL,1377,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,1377CaliZarifAczami,OpenITI 2025.1.9
1377MuhammadCabdAllahDarraz,محمد عبد الله دراز,Muhammad Cabd Allah Darraz,NULL,NULL,NULL,NULL,1377,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,1377MuhammadCabdAllahDarraz,OpenITI 2025.1.9
1377MuhammadKhidrHusayn,محمد الخضر حسين,Muhammad Khidr Husayn,NULL,NULL,NULL,NULL,1377,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,1377MuhammadKhidrHusayn,OpenITI 2025.1.9
1377NiqulaFayad,بول جيرالدي,Niqula Fayad,NULL,NULL,NULL,NULL,1377,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,1377NiqulaFayad,OpenITI 2025.1.9
1377SalamaMusa,سلامة موسى,Salama Musa,NULL,NULL,NULL,NULL,1377,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,27,NULL,NULL,NULL,NULL,1377SalamaMusa,OpenITI 2025.1.9
1377SharafDinCamili,السيد عبدالحسين شرف الدين الموسوي,Sharaf Din Camili,NULL,NULL,NULL,NULL,1377,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,1377SharafDinCamili,OpenITI 2025.1.9
1378CabbasHafiz,عباس حافظ,Cabbas Hafiz,NULL,NULL,NULL,NULL,1378,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,1378CabbasHafiz,OpenITI 2025.1.9
1378CabdWahhabCazzam,عبد الوهاب عزام,Cabd Wahhab Cazzam,NULL,NULL,NULL,NULL,1378,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,13,NULL,NULL,NULL,NULL,1378CabdWahhabCazzam,OpenITI 2025.1.9
1378CisaIskandarMacluf,عيسى إسكندر المعلوف,Cisa Iskandar Macluf,NULL,NULL,NULL,NULL,1378,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,1378CisaIskandarMacluf,OpenITI 2025.1.9
1378KhalilMardam,خليل مردم,Khalil Mardam,NULL,NULL,NULL,NULL,1378,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,1378KhalilMardam,OpenITI 2025.1.9
1378MansurFahmi,منصور فهمي,Mansur Fahmi,NULL,NULL,NULL,NULL,1378,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1378MansurFahmi,OpenITI 2025.1.9
1378YusufKaram,يوسف كرم,Yusuf Karam,NULL,NULL,NULL,NULL,1378,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,1378YusufKaram,OpenITI 2025.1.9
1379BadicZamanNursi,بديع الزمان النورسي,Badic Zaman Nursi,NULL,NULL,NULL,NULL,1379,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1379BadicZamanNursi,OpenITI 2025.1.9
1379CalaDinNaqshbandi,NULL,Cala Din Naqshbandi,NULL,NULL,NULL,NULL,1379,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1379CalaDinNaqshbandi,OpenITI 2025.1.9
1379FarajJibran,فرج جبران,Faraj Jibran,NULL,NULL,NULL,NULL,1379,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,1379FarajJibran,OpenITI 2025.1.9
1379FarajJubran,مارك توين,Faraj Jubran,NULL,NULL,NULL,NULL,1379,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1379FarajJubran,OpenITI 2025.1.9
1379KamilKilani,كامل كيلاني,Kamil Kilani,NULL,NULL,NULL,NULL,1379,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,1379KamilKilani,OpenITI 2025.1.9
1379KhalilMardamBak,خليل مردم بك,Khalil Mardam Bak,NULL,NULL,NULL,NULL,1379,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1379KhalilMardamBak,OpenITI 2025.1.9
1379MuhammadAscadTalas,محمد أسعد طلس,Muhammad Ascad Talas,NULL,NULL,NULL,NULL,1379,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,12,NULL,NULL,NULL,NULL,1379MuhammadAscadTalas,OpenITI 2025.1.9
1379SacidTaqiDin,سعيد تقي الدين,Sacid Taqi Din,NULL,NULL,NULL,NULL,1379,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,1379SacidTaqiDin,OpenITI 2025.1.9
1380CabdSattarQarghuli,عبد الستار القرغولي,Cabd Sattar Qarghuli,NULL,NULL,NULL,NULL,1380,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1380CabdSattarQarghuli,OpenITI 2025.1.9
1380CaliMahirBasha,علي ماهر,Cali Mahir Basha,NULL,NULL,NULL,NULL,1380,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1380CaliMahirBasha,OpenITI 2025.1.9
1380KafiTunisi,محمد بن يوسف بن محمد بن سعد الحيدري التونسي الكافي المالكي (المتوفى: 1380هـ),Kafi Tunisi,NULL,NULL,NULL,NULL,1380,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1380KafiTunisi,OpenITI 2025.1.9
1380MahmudKhafif,محمود الخفيف,Mahmud Khafif,NULL,NULL,NULL,NULL,1380,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,1380MahmudKhafif,OpenITI 2025.1.9
1380MuhammadAhmadHajari,محمّد بن أحمد الحجري اليماني,Muhammad Ahmad Hajari,NULL,NULL,NULL,NULL,1380,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1380MuhammadAhmadHajari,OpenITI 2025.1.9
1380MuhammadKamilHusayn,محمد كامل حسين,Muhammad Kamil Husayn,NULL,NULL,NULL,NULL,1380,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,1380MuhammadKamilHusayn,OpenITI 2025.1.9
1380MuhammadMustafaSafwat,محمد مصطفى صفوت,Muhammad Mustafa Safwat,NULL,NULL,NULL,NULL,1380,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,1380MuhammadMustafaSafwat,OpenITI 2025.1.9
1380MuhammadShafiqGhurbal,محمد شفيق غربال,Muhammad Shafiq Ghurbal,NULL,NULL,NULL,NULL,1380,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,1380MuhammadShafiqGhurbal,OpenITI 2025.1.9
1380MuhammadZabara,NULL,Muhammad Zabara,NULL,NULL,NULL,NULL,1380,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1380MuhammadZabara,OpenITI 2025.1.9
1380TahaHashimi,طه الهاشمي,Taha Hashimi,NULL,NULL,NULL,NULL,1380,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,1380TahaHashimi,OpenITI 2025.1.9
1381IbrahimMustafa,إبراهيم مصطفى,Ibrahim Mustafa,NULL,NULL,NULL,NULL,1381,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1381IbrahimMustafa,OpenITI 2025.1.9
1381IsmacilMazhar,أندرو ديكسون وايت,Ismacil Mazhar,NULL,NULL,NULL,NULL,1381,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,13,NULL,NULL,NULL,NULL,1381IsmacilMazhar,OpenITI 2025.1.9
1381MarunCabbud,مارون عبود,Marun Cabbud,NULL,NULL,NULL,NULL,1381,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,28,NULL,NULL,NULL,NULL,1381MarunCabbud,OpenITI 2025.1.9
1381MuhammadHusaynMuzaffar,الشيخ محمّد حسين المظفّر,Muhammad Husayn Muzaffar,NULL,NULL,NULL,NULL,1381,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1381MuhammadHusaynMuzaffar,OpenITI 2025.1.9
1381MuhammadSancani,محمد بن محمد بن يحيى بن زبارة الحسني اليمني الصنعاني,Muhammad Sancani,NULL,NULL,NULL,NULL,1381,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1381MuhammadSancani,OpenITI 2025.1.9
1381MuhammadShafiqGhurbal,كارل بيكر,Muhammad Shafiq Ghurbal,NULL,NULL,NULL,NULL,1381,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,1381MuhammadShafiqGhurbal,OpenITI 2025.1.9
1381SalimHasan,سليم حسن,Salim Hasan,NULL,NULL,NULL,NULL,1381,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,1381SalimHasan,OpenITI 2025.1.9
1382AhmadLutfiSayyid,أرسطوطاليس,Ahmad Lutfi Sayyid,NULL,NULL,NULL,NULL,1382,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,1382AhmadLutfiSayyid,OpenITI 2025.1.9
1382CabdMasihHaddad,عبد المسيح حداد,Cabd Masih Haddad,NULL,NULL,NULL,NULL,1382,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1382CabdMasihHaddad,OpenITI 2025.1.9
1382Kattani,عبد الحي بن عبد الكبير الكتاني,Kattani,NULL,NULL,NULL,NULL,1382,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1382Kattani,OpenITI 2025.1.9
1382TahaCabdBaqiSurur,طه عبد الباقي سرور,Taha Cabd Baqi Surur,NULL,NULL,NULL,NULL,1382,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,1382TahaCabdBaqiSurur,OpenITI 2025.1.9
1382TawfiqHasanShartuni,توفيق حسن الشرتوني,Tawfiq Hasan Shartuni,NULL,NULL,NULL,NULL,1382,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1382TawfiqHasanShartuni,OpenITI 2025.1.9
1382WasifBarudi,واصف البارودي,Wasif Barudi,NULL,NULL,NULL,NULL,1382,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1382WasifBarudi,OpenITI 2025.1.9
1383BishrFaris,بشر فارس,Bishr Faris,NULL,NULL,NULL,NULL,1383,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,1383BishrFaris,OpenITI 2025.1.9
1383CabbasMahmudCaqqad,عباس محمود العقاد,Cabbas Mahmud Caqqad,NULL,NULL,NULL,NULL,1383,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,76,NULL,NULL,NULL,NULL,1383CabbasMahmudCaqqad,OpenITI 2025.1.9
1383KarimKhalilThabit,كريم خليل ثابت,Karim Khalil Thabit,NULL,NULL,NULL,NULL,1383,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1383KarimKhalilThabit,OpenITI 2025.1.9
1383MuhammadSacidCaryan,محمد سعيد العريان,Muhammad Sacid Caryan,NULL,NULL,NULL,NULL,1383,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,1383MuhammadSacidCaryan,OpenITI 2025.1.9
1383MuhammadYusufMusa,محمد يوسف موسى,Muhammad Yusuf Musa,NULL,NULL,NULL,NULL,1383,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,1383MuhammadYusufMusa,OpenITI 2025.1.9
1384AhmadAhmadBadawi,أحمد أحمد بدوي,Ahmad Ahmad Badawi,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,1384AhmadAhmadBadawi,OpenITI 2025.1.9
1384BadrShakirSayyab,بدر شاكر السياب,Badr Shakir Sayyab,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,1384BadrShakirSayyab,OpenITI 2025.1.9
1384MahmudTahirHaqqi,محمود طاهر حقي,Mahmud Tahir Haqqi,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1384MahmudTahirHaqqi,OpenITI 2025.1.9
1384MuhammadMandur,محمد مندور,Muhammad Mandur,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,1384MuhammadMandur,OpenITI 2025.1.9
1385AbuCalaCafifi,أبو العلا عفيفي,Abu Cala Cafifi,NULL,NULL,NULL,NULL,1385,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,1385AbuCalaCafifi,OpenITI 2025.1.9
1385AbuIshaqIbrahimAtfayyish,NULL,Abu Ishaq Ibrahim Atfayyish,NULL,NULL,NULL,NULL,1385,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,1385AbuIshaqIbrahimAtfayyish,OpenITI 2025.1.9
1385AminKhuli,أمين الخولي,Amin Khuli,NULL,NULL,NULL,NULL,1385,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,1385AminKhuli,OpenITI 2025.1.9
1385AntuniyusBashir,جبران خليل جبران,Antuniyus Bashir,NULL,NULL,NULL,NULL,1385,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,1385AntuniyusBashir,OpenITI 2025.1.9
1385AnwarMacdawi,أنور المعداوي,Anwar Macdawi,NULL,NULL,NULL,NULL,1385,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1385AnwarMacdawi,OpenITI 2025.1.9
1385AsadRustam,أسد رستم,Asad Rustam,NULL,NULL,NULL,NULL,1385,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,1385AsadRustam,OpenITI 2025.1.9
1385DriniKhashaba,دريني خشبة,Drini Khashaba,NULL,NULL,NULL,NULL,1385,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,1385DriniKhashaba,OpenITI 2025.1.9
1386CabdRahmanRafici,عبد الرحمن الرافعي,Cabd Rahman Rafici,NULL,NULL,NULL,NULL,1386,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,1386CabdRahmanRafici,OpenITI 2025.1.9
1386FakhriBarudi,فخري البارودي,Fakhri Barudi,NULL,NULL,NULL,NULL,1386,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1386FakhriBarudi,OpenITI 2025.1.9
1386KaramBustani,كرم البستاني,Karam Bustani,NULL,NULL,NULL,NULL,1386,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1386KaramBustani,OpenITI 2025.1.9
1386SayyidQutb,سيد قطب,Sayyid Qutb,NULL,NULL,Sayyid Quṭb,NULL,1386,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1386SayyidQutb,OpenITI 2025.1.9
1386TahirTanahi,طاهر الطناحي,Tahir Tanahi,NULL,NULL,NULL,NULL,1386,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,1386TahirTanahi,OpenITI 2025.1.9
1387JamalDinShayyal,جمال الدين الشيال,Jamal Din Shayyal,NULL,NULL,NULL,NULL,1387,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,1387JamalDinShayyal,OpenITI 2025.1.9
1387MuhammadFaridAbuHadid,محمد فريد أبو حديد,Muhammad Farid Abu Hadid,NULL,NULL,NULL,NULL,1387,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,1387MuhammadFaridAbuHadid,OpenITI 2025.1.9
1387MuhammadFuadCabdBaqi,NULL,Muhammad Fuad Cabd Baqi,NULL,NULL,NULL,NULL,1387,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1387MuhammadFuadCabdBaqi,OpenITI 2025.1.9
1387MuhammadIbnSalimRuqayshi,محمد بن سالم بن زاهر بن بدوي بن جمعه بن أحمد بن جمعه الرقيشي,Muhammad Ibn Salim Ruqayshi,NULL,NULL,NULL,NULL,1387,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1387MuhammadIbnSalimRuqayshi,OpenITI 2025.1.9
1387Shayyal,NULL,Shayyal,NULL,NULL,NULL,NULL,1387,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1387Shayyal,OpenITI 2025.1.9
1388RahiMucayyiri,محمد حسن رهي معيري,Rahi Mucayyiri,NULL,NULL,Muḥammad Ḥasan Rahī Muʿayyirī,NULL,1388,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1388RahiMucayyiri,OpenITI 2025.1.9
1388SaticHusri,ساطع الحصري,Satic Husri,NULL,NULL,NULL,NULL,1388,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1388SaticHusri,OpenITI 2025.1.9
1389AghaBuzurgTihrani,آقا بزرگ تهراني,Agha Buzurg Tihrani,NULL,NULL,Āqā Buzurg Tihrānī,NULL,1389,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,1389AghaBuzurgTihrani,OpenITI 2025.1.9
1389CisamDinHifniNasif,عصام الدين حفني ناصف,Cisam Din Hifni Nasif,NULL,NULL,NULL,NULL,1389,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1389CisamDinHifniNasif,OpenITI 2025.1.9
1389GregoriusPaulusBehnam,غريغوريوس بولس بهنام,Gregorius Paulus Behnam,NULL,NULL,Ġrīġūriyūs Būlus Bihnām,NULL,1389,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1389GregoriusPaulusBehnam,OpenITI 2025.1.9
1389MuhammadAlShaykh,محمد بن إبراهيم بن عبد اللطيف آل الشيخ (المتوفى: 1389هـ),Muhammad Al Shaykh,NULL,NULL,NULL,NULL,1389,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1389MuhammadAlShaykh,OpenITI 2025.1.9
1390AhmadFuadAhwani,أحمد فؤاد الأهواني,Ahmad Fuad Ahwani,NULL,NULL,NULL,NULL,1390,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,1390AhmadFuadAhwani,OpenITI 2025.1.9
1390AhmadIbnQasimCanasi,القاضي أحمد بن قاسم العنسي,Ahmad Ibn Qasim Canasi,NULL,NULL,NULL,NULL,1390,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1390AhmadIbnQasimCanasi,OpenITI 2025.1.9
1390CabdHusaynAmini,NULL,Cabd Husayn Amini,NULL,NULL,NULL,NULL,1390,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,1390CabdHusaynAmini,OpenITI 2025.1.9
1390HamadSulaymi,NULL,Hamad Sulaymi,NULL,NULL,NULL,NULL,1390,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,1390HamadSulaymi,OpenITI 2025.1.9
1390MahmudAbuRayya,محمود أبوريه,Mahmud Abu Rayya,NULL,NULL,NULL,NULL,1390,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1390MahmudAbuRayya,OpenITI 2025.1.9
1390MuhsinTabatabai,السيد محسن الطباطبائي الحكيم,Muhsin Tabatabai,NULL,NULL,NULL,NULL,1390,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1390MuhsinTabatabai,OpenITI 2025.1.9
1391CabdRazzaqMuqarrim,السيد عبد الرزاق الموسوي المقرّم,Cabd Razzaq Muqarrim,NULL,NULL,NULL,NULL,1391,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,1391CabdRazzaqMuqarrim,OpenITI 2025.1.9
1391IbrahimKinaci,NULL,Ibrahim Kinaci,NULL,NULL,NULL,NULL,1391,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1391IbrahimKinaci,OpenITI 2025.1.9
1392CazraHaddad,عزرا حداد,Cazra Haddad,NULL,NULL,ʿAzrā Ḥaddād,NULL,1392,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1392CazraHaddad,OpenITI 2025.1.9
1392KhalfanSiyabi,خلفان بن جميل السيابي,Khalfan Siyabi,NULL,NULL,NULL,NULL,1392,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,1392KhalfanSiyabi,OpenITI 2025.1.9
1392MuhammadFuadShukri,محمد فؤاد شكري,Muhammad Fuad Shukri,NULL,NULL,NULL,NULL,1392,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,1392MuhammadFuadShukri,OpenITI 2025.1.9
1392TahaHusayn,طه حسين,Taha Husayn,NULL,NULL,NULL,NULL,1392,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,36,NULL,NULL,NULL,NULL,1392TahaHusayn,OpenITI 2025.1.9
1393IbrahimAbuYaqzan,NULL,Ibrahim Abu Yaqzan,NULL,NULL,NULL,NULL,1393,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,1393IbrahimAbuYaqzan,OpenITI 2025.1.9
1393MuhammadAminShanqiti,الشنقيطي,Muhammad Amin Shanqiti,NULL,NULL,NULL,NULL,1393,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1393MuhammadAminShanqiti,OpenITI 2025.1.9
1393MuhammadTahirIbnCashurTunisi,ابن عاشور,Muhammad Tahir Ibn Cashur Tunisi,NULL,NULL,NULL,NULL,1393,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,1393MuhammadTahirIbnCashurTunisi,OpenITI 2025.1.9
1394MuhammadAbuZahra,محمد أبو زهرة,Muhammad Abu Zahra,NULL,NULL,NULL,NULL,1394,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1394MuhammadAbuZahra,OpenITI 2025.1.9
1395IbrahimCabri,إبراهيم بن سعيد بن محسن العبري,Ibrahim Cabri,NULL,NULL,NULL,NULL,1395,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,1395IbrahimCabri,OpenITI 2025.1.9
1396CaliHashimiKhatib,علي بن الحسين الهاشمي,Cali Hashimi Khatib,NULL,NULL,NULL,NULL,1396,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,1396CaliHashimiKhatib,OpenITI 2025.1.9
1396KhayrDinZirikli,الزركلي,Khayr Din Zirikli,NULL,NULL,al-Ziriklī,NULL,1396,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1396KhayrDinZirikli,OpenITI 2025.1.9
1396MuhammadBahjaBaytar,محمد بهجة البيطار,Muhammad Bahja Baytar,NULL,NULL,NULL,NULL,1396,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1396MuhammadBahjaBaytar,OpenITI 2025.1.9
1396RaifKhuri,رئيف خوري,Raif Khuri,NULL,NULL,NULL,NULL,1396,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,1396RaifKhuri,OpenITI 2025.1.9
1396SalihJawdat,ألكسندر ديماس,Salih Jawdat,NULL,NULL,NULL,NULL,1396,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,1396SalihJawdat,OpenITI 2025.1.9
1400CumarDasuqi,عمر الدسوقي,Cumar Dasuqi,NULL,NULL,NULL,NULL,1400,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1400CumarDasuqi,OpenITI 2025.1.9
1400IbnSuda,NULL,Ibn Suda,NULL,NULL,NULL,NULL,1400,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1400IbnSuda,OpenITI 2025.1.9
1400JamilKhanki,جميل خانكي,Jamil Khanki,NULL,NULL,NULL,NULL,1400,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1400JamilKhanki,OpenITI 2025.1.9
1400MuhammadBaqirSadr,NULL,Muhammad Baqir Sadr,NULL,NULL,NULL,NULL,1400,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,1400MuhammadBaqirSadr,OpenITI 2025.1.9
1400MuhammadIbrahimSalim,محمد ابراهيم سليم,Muhammad Ibrahim Salim,NULL,NULL,Muḥammad Ibrāhīm Salīm,NULL,1400,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1400MuhammadIbrahimSalim,OpenITI 2025.1.9
1400MuhammadNadim,NULL,Muhammad Nadim,NULL,NULL,NULL,NULL,1400,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1400MuhammadNadim,OpenITI 2025.1.9
