duplicate_group_id,work_id,reason,digital_version_ids,count
openiti:0413ShaykhMufid.Hikayat,0413ShaykhMufid.Hikayat,Multiple OpenITI digital versions of one work,0413ShaykhMufid.Hikayat.Masaha004544-ara1 | 0413ShaykhMufid.Hikayat.Shia001301-ara1 | 0413ShaykhMufid.Hikayat.Zaydiyya0000317-ara1,3
openiti:0413ShaykhMufid.Iclam,0413ShaykhMufid.Iclam,Multiple OpenITI digital versions of one work,0413ShaykhMufid.Iclam.Masaha000977-ara1 | 0413ShaykhMufid.Iclam.Shia001297-ara1 | 0413ShaykhMufid.Iclam.Zaydiyya0000309-ara1,3
openiti:0413ShaykhMufid.Ifsah,0413ShaykhMufid.Ifsah,Multiple OpenITI digital versions of one work,0413ShaykhMufid.Ifsah.Masaha000147-ara1 | 0413ShaykhMufid.Ifsah.Shia001298-ara1 | 0413ShaykhMufid.Ifsah.Zaydiyya0000316-ara1,3
openiti:0413ShaykhMufid.Ikhtisas,0413ShaykhMufid.Ikhtisas,Multiple OpenITI digital versions of one work,0413ShaykhMufid.Ikhtisas.Shia001300-ara1 | 0413ShaykhMufid.Ikhtisas.Zaydiyya0000321-ara1,2
openiti:0413ShaykhMufid.ImanAbiTalib,0413ShaykhMufid.ImanAbiTalib,Multiple OpenITI digital versions of one work,0413ShaykhMufid.ImanAbiTalib.Shia001293-ara1 | 0413ShaykhMufid.ImanAbiTalib.Zaydiyya0000324-ara1,2
openiti:0413ShaykhMufid.Irshad,0413ShaykhMufid.Irshad,Multiple OpenITI digital versions of one work,0413ShaykhMufid.Irshad.Masaha001842Vols-ara1 | 0413ShaykhMufid.Irshad.Shia001294Vols-ara1 | 0413ShaykhMufid.Irshad.Zaydiyya0000306-ara1,3
openiti:0413ShaykhMufid.JawabatAhlMawsil,0413ShaykhMufid.JawabatAhlMawsil,Multiple OpenITI digital versions of one work,0413ShaykhMufid.JawabatAhlMawsil.Masaha000980-ara1 | 0413ShaykhMufid.JawabatAhlMawsil.Shia000012-ara1,2
openiti:0413ShaykhMufid.Kafia,0413ShaykhMufid.Kafia,Multiple OpenITI digital versions of one work,0413ShaykhMufid.Kafia.Masaha004761-ara1 | 0413ShaykhMufid.Kafia.Shia001304-ara1,2
openiti:0413ShaykhMufid.MasailCukbariyya,0413ShaykhMufid.MasailCukbariyya,Multiple OpenITI digital versions of one work,0413ShaykhMufid.MasailCukbariyya.Shia001307-ara1 | 0413ShaykhMufid.MasailCukbariyya.Zaydiyya0000322-ara1,2
openiti:0413ShaykhMufid.MasailJarudiyya,0413ShaykhMufid.MasailJarudiyya,Multiple OpenITI digital versions of one work,0413ShaykhMufid.MasailJarudiyya.Shia001306-ara1 | 0413ShaykhMufid.MasailJarudiyya.Zaydiyya0000305-ara1,2
openiti:0413ShaykhMufid.MasarShica,0413ShaykhMufid.MasarShica,Multiple OpenITI digital versions of one work,0413ShaykhMufid.MasarShica.Shia001324-ara1 | 0413ShaykhMufid.MasarShica.Shia001325-ara1 | 0413ShaykhMufid.MasarShica.Zaydiyya0000326-ara1 | 0413ShaykhMufid.MasarShica.Zaydiyya0000327-ara1,4
openiti:0413ShaykhMufid.MashCalaRijlayn,0413ShaykhMufid.MashCalaRijlayn,Multiple OpenITI digital versions of one work,0413ShaykhMufid.MashCalaRijlayn.Masaha000988-ara1 | 0413ShaykhMufid.MashCalaRijlayn.Shia000010-ara1,2
openiti:0413ShaykhMufid.Mazar,0413ShaykhMufid.Mazar,Multiple OpenITI digital versions of one work,0413ShaykhMufid.Mazar.Masaha000699Vols-ara1 | 0413ShaykhMufid.Mazar.Shia001305-ara1 | 0413ShaykhMufid.Mazar.Zaydiyya0000320-ara1,3
openiti:0413ShaykhMufid.Muqnica,0413ShaykhMufid.Muqnica,Multiple OpenITI digital versions of one work,0413ShaykhMufid.Muqnica.Masaha000989-ara1 | 0413ShaykhMufid.Muqnica.Shia000011-ara1,2
openiti:0413ShaykhMufid.NukatIctiqadiyya,0413ShaykhMufid.NukatIctiqadiyya,Multiple OpenITI digital versions of one work,0413ShaykhMufid.NukatIctiqadiyya.Shia001308-ara1 | 0413ShaykhMufid.NukatIctiqadiyya.Zaydiyya0000308-ara1,2
openiti:0413ShaykhMufid.RisalatMutca,0413ShaykhMufid.RisalatMutca,Multiple OpenITI digital versions of one work,0413ShaykhMufid.RisalatMutca.Masaha000983-ara1 | 0413ShaykhMufid.RisalatMutca.Shia000015-ara1,2
openiti:0413ShaykhMufid.TashihIctiqadat,0413ShaykhMufid.TashihIctiqadat,Multiple OpenITI digital versions of one work,0413ShaykhMufid.TashihIctiqadat.Shia001310-ara1 | 0413ShaykhMufid.TashihIctiqadat.Zaydiyya0000325-ara1,2
openiti:0414AbuHayyanTawhidi.AkhlaqWazirayn,0414AbuHayyanTawhidi.AkhlaqWazirayn,Multiple OpenITI digital versions of one work,0414AbuHayyanTawhidi.AkhlaqWazirayn.JK009310-ara2 | 0414AbuHayyanTawhidi.AkhlaqWazirayn.Shamela0012541-ara1,2
openiti:0414AbuHayyanTawhidi.Basair,0414AbuHayyanTawhidi.Basair,Multiple OpenITI digital versions of one work,0414AbuHayyanTawhidi.Basair.JK009288-ara1 | 0414AbuHayyanTawhidi.Basair.Shamela0026423-ara1,2
openiti:0414AbuHayyanTawhidi.Imtac,0414AbuHayyanTawhidi.Imtac,Multiple OpenITI digital versions of one work,0414AbuHayyanTawhidi.Imtac.JK009314-ara2 | 0414AbuHayyanTawhidi.Imtac.ShamAY0033777-ara2 | 0414AbuHayyanTawhidi.Imtac.Shamela0010521-ara1,3
openiti:0414AbuHayyanTawhidi.Sadaqa,0414AbuHayyanTawhidi.Sadaqa,Multiple OpenITI digital versions of one work,0414AbuHayyanTawhidi.Sadaqa.JK010611-ara1 | 0414AbuHayyanTawhidi.Sadaqa.Shamela0011485-ara1,2
openiti:0414AbuQasimRazi.Fawaid,0414AbuQasimRazi.Fawaid,Multiple OpenITI digital versions of one work,0414AbuQasimRazi.Fawaid.JK000624-ara1 | 0414AbuQasimRazi.Fawaid.Shamela0013147-ara1,2
openiti:0414AbuQasimRazi.MusnadMuqallin,0414AbuQasimRazi.MusnadMuqallin,Multiple OpenITI digital versions of one work,0414AbuQasimRazi.MusnadMuqallin.JK000738-ara1 | 0414AbuQasimRazi.MusnadMuqallin.Shamela0013164-ara1 | 0414AbuQasimRazi.MusnadMuqallin.Shia002095-ara1,3
openiti:0414AbuSacidNaqqash.FawaidCiraqiyyin,0414AbuSacidNaqqash.FawaidCiraqiyyin,Multiple OpenITI digital versions of one work,0414AbuSacidNaqqash.FawaidCiraqiyyin.JK000600-ara1 | 0414AbuSacidNaqqash.FawaidCiraqiyyin.Shamela0013146-ara1 | 0414AbuSacidNaqqash.FawaidCiraqiyyin.Shia002094-ara1,3
openiti:0414AbuSacidNaqqash.FununCajaib,0414AbuSacidNaqqash.FununCajaib,Multiple OpenITI digital versions of one work,0414AbuSacidNaqqash.FununCajaib.JK009216-ara1 | 0414AbuSacidNaqqash.FununCajaib.Shamela0009754-ara1,2
openiti:0414AbuSacidNaqqash.Majalis,0414AbuSacidNaqqash.Majalis,Multiple OpenITI digital versions of one work,0414AbuSacidNaqqash.Majalis.Shamela0021702-ara1 | 0414AbuSacidNaqqash.Majalis.Shamela0029747-ara1,2
openiti:0415CaliIbnBishranUmawi.Amali,0415CaliIbnBishranUmawi.Amali,Multiple OpenITI digital versions of one work,0415CaliIbnBishranUmawi.Amali.ShamAY0038034-ara1 | 0415CaliIbnBishranUmawi.Amali.Shamela0026562-ara1 | 0415CaliIbnBishranUmawi.Amali.Shamela0030399-ara1,3
openiti:0415CaliIbnBishranUmawi.Fawaid,0415CaliIbnBishranUmawi.Fawaid,Multiple OpenITI digital versions of one work,0415CaliIbnBishranUmawi.Fawaid.ShamAY0032879-ara1 | 0415CaliIbnBishranUmawi.Fawaid.Shamela0009383-ara1,2
openiti:0415QadiCabdJabbar.TanzihQuran,0415QadiCabdJabbar.TanzihQuran,Multiple OpenITI digital versions of one work,0415QadiCabdJabbar.TanzihQuran.ShamAY0034106-ara1 | 0415QadiCabdJabbar.TanzihQuran.ShamAY0036757-ara1,2
openiti:0415QadiCabdJabbar.TathbitDalailNubuwwa,0415QadiCabdJabbar.TathbitDalailNubuwwa,Multiple OpenITI digital versions of one work,0415QadiCabdJabbar.TathbitDalailNubuwwa.Masaha001985Vols-ara1 | 0415QadiCabdJabbar.TathbitDalailNubuwwa.Shamela0009789-ara1,2
openiti:0416CaliIbnMuhammadTihami.Diwan,0416CaliIbnMuhammadTihami.Diwan,Multiple OpenITI digital versions of one work,0416CaliIbnMuhammadTihami.Diwan.JK007623-ara1 | 0416CaliIbnMuhammadTihami.Diwan.ShamAY0037899-ara1,2
openiti:0418HibatAllahLalikai.KaramatAwliya,0418HibatAllahLalikai.KaramatAwliya,Multiple OpenITI digital versions of one work,0418HibatAllahLalikai.KaramatAwliya.JK000326-ara1 | 0418HibatAllahLalikai.KaramatAwliya.Shamela0013150-ara1,2
openiti:0418HibatAllahLalikai.SharhUsulIctiqad,0418HibatAllahLalikai.SharhUsulIctiqad,Multiple OpenITI digital versions of one work,0418HibatAllahLalikai.SharhUsulIctiqad.JK000764-ara1 | 0418HibatAllahLalikai.SharhUsulIctiqad.Shamela0009200-ara1,2
openiti:0418WazirMaghribi.AdabKhawass,0418WazirMaghribi.AdabKhawass,Multiple OpenITI digital versions of one work,0418WazirMaghribi.AdabKhawass.JK010667-ara1 | 0418WazirMaghribi.AdabKhawass.Shamela0012392-ara1,2
openiti:0418WazirMaghribi.Inas,0418WazirMaghribi.Inas,Multiple OpenITI digital versions of one work,0418WazirMaghribi.Inas.JK010492-ara1 | 0418WazirMaghribi.Inas.Shamela0000492-ara1,2
openiti:0418WazirMaghribi.Siyasa,0418WazirMaghribi.Siyasa,Multiple OpenITI digital versions of one work,0418WazirMaghribi.Siyasa.JK001314-ara1 | 0418WazirMaghribi.Siyasa.Shamela0007229-ara1,2
openiti:0420IbnHasanTabib.Tashbihat,0420IbnHasanTabib.Tashbihat,Multiple OpenITI digital versions of one work,0420IbnHasanTabib.Tashbihat.JK011024-ara1 | 0420IbnHasanTabib.Tashbihat.Shamela0001024-ara1,2
openiti:0420Musabbihi.AkhbarMisr,0420Musabbihi.AkhbarMisr,Multiple OpenITI digital versions of one work,0420Musabbihi.AkhbarMisr.Kraken210223142004-ara1 | 0420Musabbihi.AkhbarMisr.Kraken210719221409-ara1 | 0420Musabbihi.AkhbarMisr.MAB07012022-ara1,3
openiti:0421AbuSacdAbi.NathrDurr,0421AbuSacdAbi.NathrDurr,Multiple OpenITI digital versions of one work,0421AbuSacdAbi.NathrDurr.JK009302-ara1 | 0421AbuSacdAbi.NathrDurr.Shamela0007853-ara1,2
openiti:0421IbnDarrajQastali.Diwan,0421IbnDarrajQastali.Diwan,Multiple OpenITI digital versions of one work,0421IbnDarrajQastali.Diwan.JK007566-ara1 | 0421IbnDarrajQastali.Diwan.ShamAY0037866-ara1,2
openiti:0421IbnMuhammadMarzuqi.AmaliMarzuqi,0421IbnMuhammadMarzuqi.AmaliMarzuqi,Multiple OpenITI digital versions of one work,0421IbnMuhammadMarzuqi.AmaliMarzuqi.JK010722-ara1 | 0421IbnMuhammadMarzuqi.AmaliMarzuqi.Shamela0000722-ara1,2
openiti:0421IbnMuhammadMarzuqi.AzminaWaAmkina,0421IbnMuhammadMarzuqi.AzminaWaAmkina,Multiple OpenITI digital versions of one work,0421IbnMuhammadMarzuqi.AzminaWaAmkina.JK010461-ara1 | 0421IbnMuhammadMarzuqi.AzminaWaAmkina.Masaha004122-ara1 | 0421IbnMuhammadMarzuqi.AzminaWaAmkina.Shamela0011469-ara1,3
openiti:0421IbnMuhammadMarzuqi.SharhDiwanHamasa,0421IbnMuhammadMarzuqi.SharhDiwanHamasa,Multiple OpenITI digital versions of one work,0421IbnMuhammadMarzuqi.SharhDiwanHamasa.JK010521-ara1 | 0421IbnMuhammadMarzuqi.SharhDiwanHamasa.Shamela0026536-ara1,2
openiti:0421Miskawayh.HawamilWaShawamil,0421Miskawayh.HawamilWaShawamil,Multiple OpenITI digital versions of one work,0421Miskawayh.HawamilWaShawamil.JK009255-ara1 | 0421Miskawayh.HawamilWaShawamil.LAL2019100801-ara2 | 0421Miskawayh.HawamilWaShawamil.Shamela0004135-ara1,3
openiti:0421Miskawayh.TahdhibAkhlaq,0421Miskawayh.TahdhibAkhlaq,Multiple OpenITI digital versions of one work,0421Miskawayh.TahdhibAkhlaq.JK010252-ara1 | 0421Miskawayh.TahdhibAkhlaq.Shamela0012720-ara1,2
openiti:0422QadiCabdWahhabThaclabi.TalqinFiFiqh,0422QadiCabdWahhabThaclabi.TalqinFiFiqh,Multiple OpenITI digital versions of one work,0422QadiCabdWahhabThaclabi.TalqinFiFiqh.JK000120-ara1 | 0422QadiCabdWahhabThaclabi.TalqinFiFiqh.Shamela0007262-ara1,2
openiti:0423AbuQasimHurfi.Fawaid,0423AbuQasimHurfi.Fawaid,Multiple OpenITI digital versions of one work,0423AbuQasimHurfi.Fawaid.Shamela0026533-ara1 | 0423AbuQasimHurfi.Fawaid.Shamela0026584-ara1,2
openiti:0424AbuTalibYahyaHaruni.Tahrir,0424AbuTalibYahyaHaruni.Tahrir,Multiple OpenITI digital versions of one work,0424AbuTalibYahyaHaruni.Tahrir.Zaydiyya0000069-ara1 | 0424AbuTalibYahyaHaruni.Tahrir.Zaydiyya0000232-ara1,2
openiti:0425RaqiqQayrawani.QutbSurur,0425RaqiqQayrawani.QutbSurur,Multiple OpenITI digital versions of one work,0425RaqiqQayrawani.QutbSurur.JK010672-ara1 | 0425RaqiqQayrawani.QutbSurur.Shamela0000672-ara1,2
openiti:0425RaqiqQayrawani.TarikhIfriqiya,0425RaqiqQayrawani.TarikhIfriqiya,Multiple OpenITI digital versions of one work,0425RaqiqQayrawani.TarikhIfriqiya.Masaha004657-ara1 | 0425RaqiqQayrawani.TarikhIfriqiya.Rafed0002215-ara1,2
openiti:0426IbnAhmadIbnShadhan.MashyakhaSughra,0426IbnAhmadIbnShadhan.MashyakhaSughra,Multiple OpenITI digital versions of one work,0426IbnAhmadIbnShadhan.MashyakhaSughra.JK001230-ara1 | 0426IbnAhmadIbnShadhan.MashyakhaSughra.Shamela0005723-ara1,2
openiti:0426IbnMuhammadBarqani.SualatLiDaraqutni,0426IbnMuhammadBarqani.SualatLiDaraqutni,Multiple OpenITI digital versions of one work,0426IbnMuhammadBarqani.SualatLiDaraqutni.JK000506-ara1 | 0426IbnMuhammadBarqani.SualatLiDaraqutni.ShamAY0034158-ara1 | 0426IbnMuhammadBarqani.SualatLiDaraqutni.Shamela0001060-ara2 | 0426IbnMuhammadBarqani.SualatLiDaraqutni.Shamela0011237-ara1 | 0426IbnMuhammadBarqani.SualatLiDaraqutni.Shia002080-ara2,5
openiti:0426IbnShuhaydAshjaci.Diwan,0426IbnShuhaydAshjaci.Diwan,Multiple OpenITI digital versions of one work,0426IbnShuhaydAshjaci.Diwan.JK007570-ara1 | 0426IbnShuhaydAshjaci.Diwan.ShamAY0037873-ara1,2
openiti:0426IbnShuhaydAshjaci.TawabicWaZawabic,0426IbnShuhaydAshjaci.TawabicWaZawabic,Multiple OpenITI digital versions of one work,0426IbnShuhaydAshjaci.TawabicWaZawabic.JK010545-ara1 | 0426IbnShuhaydAshjaci.TawabicWaZawabic.Shamela0012858-ara1,2
openiti:0427AbuIshaqThaclabi.KashfWaBayan,0427AbuIshaqThaclabi.KashfWaBayan,Multiple OpenITI digital versions of one work,0427AbuIshaqThaclabi.KashfWaBayan.JK000449-ara1 | 0427AbuIshaqThaclabi.KashfWaBayan.JK007093-ara1 | 0427AbuIshaqThaclabi.KashfWaBayan.Rafed0001643Vols-ara1 | 0427AbuIshaqThaclabi.KashfWaBayan.Sham19Y0018686-ara1 | 0427AbuIshaqThaclabi.KashfWaBayan.Shamela0023578-ara1 | 0427AbuIshaqThaclabi.KashfWaBayan.Shia002529Vols-ara1 | 0427AbuIshaqThaclabi.KashfWaBayan.Tafsir02075-ara1,7
openiti:0427Sahmi.Sualat,0427Sahmi.Sualat,Multiple OpenITI digital versions of one work,0427Sahmi.Sualat.ShamAY0034166-ara1 | 0427Sahmi.Sualat.Shamela0002491-ara1,2
openiti:0427Sahmi.TarikhJurjan,0427Sahmi.TarikhJurjan,Multiple OpenITI digital versions of one work,0427Sahmi.TarikhJurjan.JK000496BK1-ara1 | 0427Sahmi.TarikhJurjan.Masaha004497BK1-ara1 | 0427Sahmi.TarikhJurjan.Shamela0011077BK1-ara1 | 0427Sahmi.TarikhJurjan.Shia003487BK1-ara1,4
openiti:0428IbnManjuwayhIsbahani.RijalSahihMuslim,0428IbnManjuwayhIsbahani.RijalSahihMuslim,Multiple OpenITI digital versions of one work,0428IbnManjuwayhIsbahani.RijalSahihMuslim.JK000670-ara1 | 0428IbnManjuwayhIsbahani.RijalSahihMuslim.Shamela0005860-ara1,2
openiti:0428IbnSina.IsharatWaTanbihat,0428IbnSina.IsharatWaTanbihat,Multiple OpenITI digital versions of one work,0428IbnSina.IsharatWaTanbihat.JK001037BK1-ara1 | 0428IbnSina.IsharatWaTanbihat.Shamela0006534BK1-ara1,2
openiti:0428IbnSina.QanunFiTibb,0428IbnSina.QanunFiTibb,Multiple OpenITI digital versions of one work,0428IbnSina.QanunFiTibb.ALCorpus00024-ara1 | 0428IbnSina.QanunFiTibb.JK007079-ara1 | 0428IbnSina.QanunFiTibb.Shamela0010706-ara1 | 0428IbnSina.QanunFiTibb.Shia004669Vols-ara1,4
openiti:0428IbnSina.ShifaIlahiyyat,0428IbnSina.ShifaIlahiyyat,Multiple OpenITI digital versions of one work,0428IbnSina.ShifaIlahiyyat.ALCorpus00013-ara1 | 0428IbnSina.ShifaIlahiyyat.MP001-ara1 | 0428IbnSina.ShifaIlahiyyat.Rafed0001128-ara1,3
openiti:0428IbnSina.ShifaMantiq,0428IbnSina.ShifaMantiq,Multiple OpenITI digital versions of one work,0428IbnSina.ShifaMantiq.JK010704-ara1 | 0428IbnSina.ShifaMantiq.ShamAY0035934-ara1,2
openiti:0428IbnSina.ShifaNafs,0428IbnSina.ShifaNafs,Multiple OpenITI digital versions of one work,0428IbnSina.ShifaNafs.ALCorpus00004-ara1 | 0428IbnSina.ShifaNafs.Rafed0000904-ara1,2
openiti:0428IbnSina.ShifaShicr,0428IbnSina.ShifaShicr,Multiple OpenITI digital versions of one work,0428IbnSina.ShifaShicr.GRAR000034-ara1 | 0428IbnSina.ShifaShicr.GRAR000035-ara2,2
openiti:0428IbnSina.ShifaTabiciyyat,0428IbnSina.ShifaTabiciyyat,Multiple OpenITI digital versions of one work,0428IbnSina.ShifaTabiciyyat.PV20230224-ara1 | 0428IbnSina.ShifaTabiciyyat.Rafed0003037Vols-ara1,2
openiti:0428IbnSina.Siyasa,0428IbnSina.Siyasa,Multiple OpenITI digital versions of one work,0428IbnSina.Siyasa.JK001313-ara1 | 0428IbnSina.Siyasa.Shamela0007227-ara1,2
openiti:0428MihyarDaylami.Diwan,0428MihyarDaylami.Diwan,Multiple OpenITI digital versions of one work,0428MihyarDaylami.Diwan.JK007630-ara1 | 0428MihyarDaylami.Diwan.ShamAY0037863-ara1,2
openiti:0429AbuMansurThacalibi.Diwan,0429AbuMansurThacalibi.Diwan,Multiple OpenITI digital versions of one work,0429AbuMansurThacalibi.Diwan.JK007585-ara1 | 0429AbuMansurThacalibi.Diwan.ShamAY0037824-ara1,2
openiti:0429AbuMansurThacalibi.FiqhLugha,0429AbuMansurThacalibi.FiqhLugha,Multiple OpenITI digital versions of one work,0429AbuMansurThacalibi.FiqhLugha.JK010074-ara2 | 0429AbuMansurThacalibi.FiqhLugha.Shamela0011235-ara1,2
openiti:0429AbuMansurThacalibi.IcjazWaIjaz,0429AbuMansurThacalibi.IcjazWaIjaz,Multiple OpenITI digital versions of one work,0429AbuMansurThacalibi.IcjazWaIjaz.JK009260-ara1 | 0429AbuMansurThacalibi.IcjazWaIjaz.ShamAY0033776-ara1 | 0429AbuMansurThacalibi.IcjazWaIjaz.Shamela0023741-ara1,3
openiti:0429AbuMansurThacalibi.KhassKhass,0429AbuMansurThacalibi.KhassKhass,Multiple OpenITI digital versions of one work,0429AbuMansurThacalibi.KhassKhass.JK009322-ara1 | 0429AbuMansurThacalibi.KhassKhass.Shamela0007830-ara1,2
openiti:0429AbuMansurThacalibi.KinayaWaTacrid,0429AbuMansurThacalibi.KinayaWaTacrid,Multiple OpenITI digital versions of one work,0429AbuMansurThacalibi.KinayaWaTacrid.JK010623BK2-ara1 | 0429AbuMansurThacalibi.KinayaWaTacrid.Shamela0000623BK2-ara1,2
openiti:0429AbuMansurThacalibi.LubabAdab,0429AbuMansurThacalibi.LubabAdab,Multiple OpenITI digital versions of one work,0429AbuMansurThacalibi.LubabAdab.JK009320-ara1 | 0429AbuMansurThacalibi.LubabAdab.Shamela0000418-ara1,2
openiti:0429AbuMansurThacalibi.ManGhabaCanhuMutrib,0429AbuMansurThacalibi.ManGhabaCanhuMutrib,Multiple OpenITI digital versions of one work,0429AbuMansurThacalibi.ManGhabaCanhuMutrib.JK010591-ara2 | 0429AbuMansurThacalibi.ManGhabaCanhuMutrib.Shamela0028115-ara1,2
openiti:0429AbuMansurThacalibi.Muntahal,0429AbuMansurThacalibi.Muntahal,Multiple OpenITI digital versions of one work,0429AbuMansurThacalibi.Muntahal.JK010736-ara1 | 0429AbuMansurThacalibi.Muntahal.Shamela0021105-ara1,2
openiti:0429AbuMansurThacalibi.NathrNazm,0429AbuMansurThacalibi.NathrNazm,Multiple OpenITI digital versions of one work,0429AbuMansurThacalibi.NathrNazm.JK010623BK1-ara1 | 0429AbuMansurThacalibi.NathrNazm.Shamela0000623BK1-ara1,2
openiti:0429AbuMansurThacalibi.SihrBalagha,0429AbuMansurThacalibi.SihrBalagha,Multiple OpenITI digital versions of one work,0429AbuMansurThacalibi.SihrBalagha.JK009267-ara1 | 0429AbuMansurThacalibi.SihrBalagha.Shamela0008279-ara1,2
openiti:0429AbuMansurThacalibi.TahsinQabih,0429AbuMansurThacalibi.TahsinQabih,Multiple OpenITI digital versions of one work,0429AbuMansurThacalibi.TahsinQabih.JK009363-ara1 | 0429AbuMansurThacalibi.TahsinQabih.Shamela0006040-ara1,2
openiti:0429AbuMansurThacalibi.Tamthil,0429AbuMansurThacalibi.Tamthil,Multiple OpenITI digital versions of one work,0429AbuMansurThacalibi.Tamthil.JK010529-ara1 | 0429AbuMansurThacalibi.Tamthil.Shamela0005683-ara1,2
openiti:0429AbuMansurThacalibi.ThimarQulub,0429AbuMansurThacalibi.ThimarQulub,Multiple OpenITI digital versions of one work,0429AbuMansurThacalibi.ThimarQulub.JK000982-ara1 | 0429AbuMansurThacalibi.ThimarQulub.ShamAY0032557-ara1 | 0429AbuMansurThacalibi.ThimarQulub.Shamela0006896-ara1,3
openiti:0429AbuMansurThacalibi.YatimatDahr,0429AbuMansurThacalibi.YatimatDahr,Multiple OpenITI digital versions of one work,0429AbuMansurThacalibi.YatimatDahr.JK001317-ara1 | 0429AbuMansurThacalibi.YatimatDahr.Shamela0006743-ara1 | 0429AbuMansurThacalibi.YatimatDahr.Shia004644Vols-ara1,3
openiti:0429IbnShihabCukburi.RisalaFiUsulFiqh,0429IbnShihabCukburi.RisalaFiUsulFiqh,Multiple OpenITI digital versions of one work,0429IbnShihabCukburi.RisalaFiUsulFiqh.JK006965-ara1 | 0429IbnShihabCukburi.RisalaFiUsulFiqh.Shamela0006311-ara1,2
openiti:0429IbnTahirBaghdadi.FarqBaynaFiraq,0429IbnTahirBaghdadi.FarqBaynaFiraq,Multiple OpenITI digital versions of one work,0429IbnTahirBaghdadi.FarqBaynaFiraq.JK000334-ara1 | 0429IbnTahirBaghdadi.FarqBaynaFiraq.Rafed0003488-ara1 | 0429IbnTahirBaghdadi.FarqBaynaFiraq.Shamela0006520-ara1,3
openiti:0430AbuNucaymIsbahani.ArbacunaCalaMadhhabMutahaqqiqin,0430AbuNucaymIsbahani.ArbacunaCalaMadhhabMutahaqqiqin,Multiple OpenITI digital versions of one work,0430AbuNucaymIsbahani.ArbacunaCalaMadhhabMutahaqqiqin.Masaha000050-ara1 | 0430AbuNucaymIsbahani.ArbacunaCalaMadhhabMutahaqqiqin.ShamAY0035231-ara1 | 0430AbuNucaymIsbahani.ArbacunaCalaMadhhabMutahaqqiqin.Shamela0008246-ara1,3
openiti:0430AbuNucaymIsbahani.DhikrManIsmuhuShucba,0430AbuNucaymIsbahani.DhikrManIsmuhuShucba,Multiple OpenITI digital versions of one work,0430AbuNucaymIsbahani.DhikrManIsmuhuShucba.JK001241-ara1 | 0430AbuNucaymIsbahani.DhikrManIsmuhuShucba.Shamela0013181-ara1,2
openiti:0430AbuNucaymIsbahani.Ducafa,0430AbuNucaymIsbahani.Ducafa,Multiple OpenITI digital versions of one work,0430AbuNucaymIsbahani.Ducafa.JK000502-ara1 | 0430AbuNucaymIsbahani.Ducafa.Shamela0005843-ara1 | 0430AbuNucaymIsbahani.Ducafa.Shia003128-ara1,3
openiti:0430AbuNucaymIsbahani.FadailKhulafaRashidin,0430AbuNucaymIsbahani.FadailKhulafaRashidin,Multiple OpenITI digital versions of one work,0430AbuNucaymIsbahani.FadailKhulafaRashidin.JK011558-ara1 | 0430AbuNucaymIsbahani.FadailKhulafaRashidin.Shamela0008237-ara1,2
openiti:0430AbuNucaymIsbahani.FadilatCadilin,0430AbuNucaymIsbahani.FadilatCadilin,Multiple OpenITI digital versions of one work,0430AbuNucaymIsbahani.FadilatCadilin.JK000860-ara1 | 0430AbuNucaymIsbahani.FadilatCadilin.Shamela0013141-ara1,2
openiti:0430AbuNucaymIsbahani.HilyatAwliya,0430AbuNucaymIsbahani.HilyatAwliya,Multiple OpenITI digital versions of one work,0430AbuNucaymIsbahani.HilyatAwliya.JK000022-ara1 | 0430AbuNucaymIsbahani.HilyatAwliya.Shamela0010495-ara1,2
openiti:0430AbuNucaymIsbahani.ImamaWaRaddCalaRafida,0430AbuNucaymIsbahani.ImamaWaRaddCalaRafida,Multiple OpenITI digital versions of one work,0430AbuNucaymIsbahani.ImamaWaRaddCalaRafida.JK009185-ara1 | 0430AbuNucaymIsbahani.ImamaWaRaddCalaRafida.JK011454-ara1 | 0430AbuNucaymIsbahani.ImamaWaRaddCalaRafida.Shamela0006449-ara1 | 0430AbuNucaymIsbahani.ImamaWaRaddCalaRafida.Shamela0008221-ara1,4
openiti:0430AbuNucaymIsbahani.JuzAhadithCanAbiCaliSawwaf,0430AbuNucaymIsbahani.JuzAhadithCanAbiCaliSawwaf,Multiple OpenITI digital versions of one work,0430AbuNucaymIsbahani.JuzAhadithCanAbiCaliSawwaf.JK011498-ara1 | 0430AbuNucaymIsbahani.JuzAhadithCanAbiCaliSawwaf.Shamela0009416-ara1,2
openiti:0430AbuNucaymIsbahani.MacrifatSahaba,0430AbuNucaymIsbahani.MacrifatSahaba,Multiple OpenITI digital versions of one work,0430AbuNucaymIsbahani.MacrifatSahaba.JK009408-ara1 | 0430AbuNucaymIsbahani.MacrifatSahaba.Shamela0010490-ara1,2
openiti:0430AbuNucaymIsbahani.MajlisMinAmali,0430AbuNucaymIsbahani.MajlisMinAmali,Multiple OpenITI digital versions of one work,0430AbuNucaymIsbahani.MajlisMinAmali.JK000505-ara1 | 0430AbuNucaymIsbahani.MajlisMinAmali.JK000750-ara1 | 0430AbuNucaymIsbahani.MajlisMinAmali.Shamela0005709-ara1 | 0430AbuNucaymIsbahani.MajlisMinAmali.Shamela0013080-ara1,4
